,מספר לקוח,שם לקוח,מק'ט,תאור משפחת מוצר,מחיר ליחידה,הנחה כללית (%),שם סוכן,מוצר משלים,עלות (שח),עלות יצוא (שח),עלויות נוספות(שח),כמות (ללא סיכום),כמות,סכום (שח),כמות ביח' מפעל,עמלת סוכן (שח),רווח (שח),עמלת סוכן (%),עלות ליחידה (שח),תאריך
145,200007,"אביאל חלקי חילוף בע""מ",41371508LPR,צלחות,73.0,0.0,רם,,188.22,0.0,0.0,4,4,291.89,4,8.75,94.91,3.0,47.05,2024-09-05
146,200007,"אביאל חלקי חילוף בע""מ",41371512LPR,צלחות,85.0,0.0,רם,,239.65,0.0,0.0,4,4,339.86,4,10.19,90.01,3.0,59.91,2024-09-05
147,200007,"אביאל חלקי חילוף בע""מ",41371512LPR,צלחות,187.0,0.0,רם,,215.91,0.0,0.0,4,4,373.96,4,11.21,146.83,3.0,59.91,2024-11-02
148,200007,"אביאל חלקי חילוף בע""מ",41371527LONGKOU,צלחות,102.0,0.0,רם,,52.63,0.0,0.0,2,2,0.02,2,0.0,-52.61,3.0,26.31,2024-04-02
149,200007,"אביאל חלקי חילוף בע""מ",41371531LONGKOU,צלחות,49.0,0.0,רם,,135.16,0.0,0.0,4,4,196.0,4,5.88,54.96,3.0,26.75,2024-06-30
150,200007,"אביאל חלקי חילוף בע""מ",41371531LONGKOU,צלחות,54.0,0.0,רם,,135.16,0.0,0.0,4,4,215.92,4,6.47,74.28,3.0,26.75,2024-07-18
151,200007,"אביאל חלקי חילוף בע""מ",41371550ROKET,צלחות,98.0,0.0,רם,,0.0,0.0,0.0,2,2,98.4,2,2.95,95.44,3.0,0.0,2024-06-24
152,200007,"אביאל חלקי חילוף בע""מ",41371818LONGKOU,צלחות,59.0,0.0,רם,,82.76,0.0,0.0,2,2,118.0,2,3.54,31.7,3.0,41.38,2024-08-04
153,200007,"אביאל חלקי חילוף בע""מ",41390167LONGKOU,צלחות,165.0,0.0,רם,,150.72,0.0,0.0,4,4,297.09,4,8.91,137.45,3.0,35.65,2024-05-13
154,200007,"אביאל חלקי חילוף בע""מ",41390312LPR,צלחות,182.0,0.0,רם,,192.27,0.0,0.0,4,4,363.92,4,10.91,160.73,3.0,49.88,2024-10-03
155,200007,"אביאל חלקי חילוף בע""מ",41390381LONGKOU,צלחות,87.0,0.0,רם,,42.67,0.0,0.0,2,2,86.98,2,2.6,41.7,3.0,19.68,2024-10-03
156,200007,"אביאל חלקי חילוף בע""מ",41390381LONGKOU,צלחות,87.0,0.0,רם,,42.67,0.0,0.0,2,2,87.0,2,2.61,41.72,3.0,19.68,2024-07-02
157,200007,"אביאל חלקי חילוף בע""מ",41390381LONGKOU,צלחות,87.0,0.0,רם,,42.68,0.0,0.0,2,2,87.03,2,2.61,41.73,3.0,19.68,2024-07-29
158,200007,"אביאל חלקי חילוף בע""מ",41390381LONGKOU,צלחות,87.0,0.0,רם,,85.35,0.0,0.0,4,4,174.05,4,5.22,83.47,3.0,19.68,2024-04-02
159,200007,"אביאל חלקי חילוף בע""מ",41390447ROKET,צלחות,45.0,0.0,רם,,0.0,0.0,0.0,2,2,90.02,2,2.7,87.31,3.0,0.0,2024-07-08
160,200007,"אביאל חלקי חילוף בע""מ",41390514LPR,צלחות,88.0,0.0,רם,,234.06,0.0,0.0,4,4,352.05,4,10.56,107.42,3.0,58.51,2024-01-30
161,200007,"אביאל חלקי חילוף בע""מ",41390514LPR,צלחות,210.0,0.0,רם,,117.02,0.0,0.0,2,2,210.08,2,6.3,86.75,3.0,58.51,2024-07-15
162,200007,"אביאל חלקי חילוף בע""מ",41390514LPR,צלחות,210.0,0.0,רם,,117.03,0.0,0.0,2,2,209.88,2,6.29,86.55,3.0,58.51,2024-12-03
163,200007,"אביאל חלקי חילוף בע""מ",41390514LPR,צלחות,210.0,0.0,רם,,117.03,0.0,0.0,2,2,209.95,2,6.29,86.62,3.0,58.51,2024-02-18
164,200007,"אביאל חלקי חילוף בע""מ",41390585LONGKOU,צלחות,115.0,0.0,רם,,49.78,0.0,0.0,2,2,115.05,2,3.45,61.81,3.0,24.89,2024-07-15
165,200007,"אביאל חלקי חילוף בע""מ",41390601ROYAL,צלחות,183.0,0.0,רם,,0.0,0.0,0.0,2,2,183.07,2,5.49,177.57,3.0,0.0,2024-07-15
166,200007,"אביאל חלקי חילוף בע""מ",41390622LPR,צלחות,73.0,0.0,רם,,204.51,0.0,0.0,4,4,292.04,4,8.76,78.76,3.0,69.04,2024-01-30
167,200007,"אביאל חלקי חילוף בע""מ",41390622LPR,צלחות,200.0,0.0,רם,,204.51,0.0,0.0,4,4,400.13,4,12.0,183.61,3.0,69.04,2024-01-23
168,200007,"אביאל חלקי חילוף בע""מ",41390791LONGKOU,צלחות,119.0,0.0,רם,,-63.17,0.0,0.0,-2,-2,-118.97,-2,-3.56,-52.23,3.0,29.91,2024-04-02
169,200007,"אביאל חלקי חילוף בע""מ",41391319LONGKOU,צלחות,99.0,0.0,רם,,93.02,0.0,0.0,4,4,197.97,4,5.93,99.01,3.0,24.27,2024-03-03
170,200007,"אביאל חלקי חילוף בע""מ",41391708LPR,צלחות,100.0,0.0,רם,,314.06,0.0,0.0,4,4,400.05,4,12.0,73.98,3.0,76.65,2024-01-30
171,200007,"אביאל חלקי חילוף בע""מ",41391708LPR,צלחות,247.0,0.0,רם,,157.03,0.0,0.0,2,2,246.96,2,7.4,82.52,3.0,76.65,2024-01-22
172,200007,"אביאל חלקי חילוף בע""מ",41391735LONGKOU,צלחות,136.0,0.0,רם,,59.32,0.0,0.0,2,2,0.03,2,0.0,-59.29,3.0,32.06,2024-04-02
173,200007,"אביאל חלקי חילוף בע""מ",41391743LONGKOU,צלחות,178.0,0.0,רם,,176.18,0.0,0.0,4,4,320.36,4,9.61,134.56,3.0,35.13,2024-02-05
174,200007,"אביאל חלקי חילוף בע""מ",41391743LONGKOU,צלחות,178.0,0.0,רם,,176.2,0.0,0.0,4,4,320.49,4,9.61,134.67,3.0,35.13,2024-05-13
175,200007,"אביאל חלקי חילוף בע""מ",41392157LONGKOU,צלחות,117.9,0.0,רם,,73.1,0.0,0.0,2,2,117.87,2,3.53,41.23,3.0,36.55,2024-04-14
176,200007,"אביאל חלקי חילוף בע""מ",41392263LONGKOU,צלחות,174.0,0.0,רם,,177.01,0.0,0.0,4,4,348.08,4,10.44,160.62,3.0,40.26,2024-01-18
177,200007,"אביאל חלקי חילוף בע""מ",41451009LONGKOU,צלחות,81.0,0.0,רם,,48.74,0.0,0.0,2,2,81.3,2,2.43,30.12,3.0,24.37,2024-02-18
178,200007,"אביאל חלקי חילוף בע""מ",41451100LPR,צלחות,190.0,0.0,רם,,241.84,0.0,0.0,4,4,379.8,4,11.39,126.56,3.0,60.46,2024-01-10
179,200007,"אביאל חלקי חילוף בע""מ",41451202LPR,צלחות,124.0,0.0,רם,,345.86,0.0,0.0,4,4,495.8,4,14.87,135.06,3.0,86.47,2024-05-05
180,200007,"אביאל חלקי חילוף בע""מ",41451202LPR,צלחות,277.0,0.0,רם,,0.0,0.0,0.0,0,0,-271.79,0,-8.15,-263.63,3.0,172.94,2024-05-19
181,200007,"אביאל חלקי חילוף בע""מ",41451202LPR,צלחות,277.0,0.0,רם,,172.94,0.0,0.0,2,2,531.75,2,15.95,342.85,3.0,86.47,2024-05-15
182,200007,"אביאל חלקי חילוף בע""מ",41451217LONGKOU,צלחות,113.0,0.0,רם,,59.26,0.0,0.0,2,2,112.99,2,3.38,50.34,3.0,29.63,2024-03-26
183,200007,"אביאל חלקי חילוף בע""מ",41451221LONGKOU,צלחות,140.0,0.0,רם,,136.14,0.0,0.0,4,4,279.94,4,8.39,135.4,3.0,32.59,2024-02-18
184,200007,"אביאל חלקי חילוף בע""מ",41451225LONGKOU,צלחות,55.0,0.0,רם,,63.76,0.0,0.0,2,2,109.99,2,3.29,42.93,3.0,31.88,2024-09-18
185,200007,"אביאל חלקי חילוף בע""מ",41451225LONGKOU,צלחות,130.0,0.0,רם,,63.76,0.0,0.0,2,2,129.93,2,3.89,62.27,3.0,31.88,2024-01-10
186,200007,"אביאל חלקי חילוף בע""מ",41451245LONGKOU,צלחות,55.0,0.0,רם,,63.16,0.0,0.0,2,2,110.0,2,3.3,43.54,3.0,31.58,2024-08-04
187,200007,"אביאל חלקי חילוף בע""מ",41451245LONGKOU,צלחות,149.0,0.0,רם,,63.16,0.0,0.0,2,2,149.04,2,4.47,81.4,3.0,31.58,2024-04-08
188,200007,"אביאל חלקי חילוף בע""מ",41451514LPR,צלחות,303.0,0.0,רם,,179.55,0.0,0.0,2,2,290.73,2,8.72,102.45,3.0,89.78,2024-12-03
189,200007,"אביאל חלקי חילוף בע""מ",41451547LONGKOU,צלחות,156.0,0.0,רם,,81.27,0.0,0.0,2,2,155.7,2,4.67,69.75,3.0,40.64,2024-11-02
190,200007,"אביאל חלקי חילוף בע""מ",41451583LONGKOU,צלחות,157.42,0.0,רם,,-73.77,0.0,0.0,-2,-2,-157.38,-2,-4.72,-78.88,3.0,36.89,2024-04-02
191,200007,"אביאל חלקי חילוף בע""מ",41490300LPR,צלחות,210.0,0.0,רם,,119.7,0.0,0.0,2,2,210.05,2,6.3,84.04,3.0,59.85,2024-01-18
192,200007,"אביאל חלקי חילוף בע""מ",41490300LPR,צלחות,210.0,0.0,רם,,239.4,0.0,0.0,4,4,420.12,4,12.6,168.11,3.0,59.85,2024-01-02
193,200007,"אביאל חלקי חילוף בע""מ",41490310LONGKOU,צלחות,125.0,0.0,רם,,54.7,0.0,0.0,2,2,125.04,2,3.75,66.58,3.0,27.35,2024-04-08
194,200007,"אביאל חלקי חילוף בע""מ",41490315LPR,צלחות,162.0,0.0,רם,,84.67,0.0,0.0,2,2,161.98,2,4.85,72.45,3.0,42.33,2024-11-02
195,200007,"אביאל חלקי חילוף בע""מ",41490406LONGKOU,צלחות,38.0,0.0,רם,,155.88,0.0,0.0,6,6,228.02,6,6.84,65.29,3.0,25.98,2024-06-30
196,200007,"אביאל חלקי חילוף בע""מ",41490653LONGKOU,צלחות,62.0,0.0,רם,,174.16,0.0,0.0,4,4,248.01,4,7.44,66.4,3.0,43.54,2024-06-30
197,200007,"אביאל חלקי חילוף בע""מ",41490653LONGKOU,צלחות,174.0,0.0,רם,,87.08,0.0,0.0,2,2,174.06,2,5.22,81.75,3.0,43.54,2024-09-06
198,200007,"אביאל חלקי חילוף בע""מ",41491508LPR,צלחות,145.0,0.0,רם,,94.22,0.0,0.0,2,2,144.99,2,4.34,46.42,3.0,47.11,2024-03-26
199,200007,"אביאל חלקי חילוף בע""מ",41550225LONGKOU,צלחות,118.0,0.0,רם,,54.43,0.0,0.0,2,2,106.19,2,3.18,48.57,3.0,27.21,2024-02-05
200,200007,"אביאל חלקי חילוף בע""מ",41550305LPR,צלחות,130.0,0.0,רם,,368.66,0.0,0.0,4,4,520.07,4,15.6,135.8,3.0,92.16,2024-01-30
201,200007,"אביאל חלקי חילוף בע""מ",41550305LPR,צלחות,335.0,0.0,רם,,184.33,0.0,0.0,2,2,334.95,2,10.04,140.57,3.0,92.16,2024-01-22
202,200007,"אביאל חלקי חילוף בע""מ",41551216LPR,צלחות,179.0,0.0,רם,,116.58,0.0,0.0,2,2,179.05,2,5.37,57.09,3.0,58.29,2024-07-29
203,200007,"אביאל חלקי חילוף בע""מ",41551251LONGKOU,צלחות,104.0,0.0,רם,,52.44,0.0,0.0,2,2,103.98,2,3.11,48.42,3.0,24.22,2024-10-03
204,200007,"אביאל חלקי חילוף בע""מ",41551251LONGKOU,צלחות,104.0,0.0,רם,,52.44,0.0,0.0,2,2,104.0,2,3.12,48.44,3.0,24.22,2024-03-26
205,200007,"אביאל חלקי חילוף בע""מ",41551355LONGKOU,צלחות,105.0,0.0,רם,,53.78,0.0,0.0,2,2,105.03,2,3.15,48.09,3.0,25.2,2024-09-06
206,200007,"אביאל חלקי חילוף בע""מ",41551355LONGKOU,צלחות,105.0,0.0,רם,,107.55,0.0,0.0,4,4,210.1,4,6.3,96.24,3.0,25.2,2024-01-04
207,200007,"אביאל חלקי חילוף בע""מ",41551998LONGKOU,צלחות,169.0,0.0,רם,,-84.08,0.0,0.0,-2,-2,-168.95,-2,-5.06,-79.8,3.0,42.04,2024-04-02
208,200007,"אביאל חלקי חילוף בע""מ",41580102LONGKOU,צלחות,57.0,0.0,רם,,70.14,0.0,0.0,2,2,113.96,2,3.41,40.4,3.0,35.07,2024-07-18
209,200007,"אביאל חלקי חילוף בע""מ",41580104LPR,צלחות,199.0,0.0,רם,,122.23,0.0,0.0,2,2,198.97,2,5.96,70.77,3.0,58.62,2024-01-22
210,200007,"אביאל חלקי חילוף בע""מ",41580109LONGKOU,צלחות,35.0,0.0,רם,,105.72,0.0,0.0,4,4,140.17,4,4.2,30.24,3.0,23.32,2024-07-18
211,200007,"אביאל חלקי חילוף בע""מ",41580110LPR,צלחות,209.0,0.0,רם,,131.41,0.0,0.0,2,2,208.98,2,6.26,71.3,3.0,65.7,2024-11-02
212,200007,"אביאל חלקי חילוף בע""מ",41580122BREMBO,צלחות,99.0,0.0,רם,,420.8,0.0,0.0,4,4,396.02,4,11.88,-36.66,3.0,105.2,2024-09-24
213,200007,"אביאל חלקי חילוף בע""מ",41580135LONGKOU,צלחות,40.0,0.0,רם,,44.26,0.0,0.0,2,2,79.97,2,2.39,33.31,3.0,22.13,2024-07-18
214,200007,"אביאל חלקי חילוף בע""מ",41611414LONGKOU,צלחות,40.0,0.0,רם,,47.29,0.0,0.0,2,2,79.99,2,2.39,30.3,3.0,23.64,2024-08-04
215,200007,"אביאל חלקי חילוף בע""מ",41611414LONGKOU,צלחות,112.0,0.0,רם,,47.29,0.0,0.0,2,2,111.94,2,3.35,61.29,3.0,23.64,2024-12-03
216,200007,"אביאל חלקי חילוף בע""מ",41620214LONGKOU,צלחות,55.0,0.0,רם,,79.86,0.0,0.0,2,2,110.0,2,3.3,26.84,3.0,39.93,2024-08-04
217,200007,"אביאל חלקי חילוף בע""מ",41620253LONGKOU,צלחות,149.0,0.0,רם,,61.68,0.0,0.0,2,2,148.85,2,4.46,82.7,3.0,30.84,2024-06-19
218,200007,"אביאל חלקי חילוף בע""מ",41641202LPR,צלחות,86.0,0.0,רם,,213.76,0.0,0.0,4,4,343.9,4,10.31,119.82,3.0,53.44,2024-07-18
219,200007,"אביאל חלקי חילוף בע""מ",41641212LONGKOU,צלחות,69.0,0.0,רם,,86.54,0.0,0.0,2,2,138.0,2,4.14,47.32,3.0,43.27,2024-06-30
220,200007,"אביאל חלקי חילוף בע""מ",41641219LONGKOU,צלחות,38.0,0.0,רם,,102.4,0.0,0.0,4,4,151.96,4,4.55,45.0,3.0,25.6,2024-07-18
221,200007,"אביאל חלקי חילוף בע""מ",41641343LONGKOU,צלחות,65.0,0.0,רם,,93.32,0.0,0.0,2,2,130.0,2,3.9,32.78,3.0,46.66,2024-08-04
222,200007,"אביאל חלקי חילוף בע""מ",41680257LONGKOU,צלחות,115.0,0.0,רם,,58.68,0.0,0.0,2,2,114.97,2,3.44,52.84,3.0,26.6,2024-10-03
223,200007,"אביאל חלקי חילוף בע""מ",41681600LONGKOU,צלחות,105.0,0.0,רם,,34.89,0.0,0.0,2,2,104.96,2,3.14,66.92,3.0,17.45,2024-07-04
224,200007,"אביאל חלקי חילוף בע""מ",41681600LONGKOU,צלחות,105.0,0.0,רם,,34.89,0.0,0.0,2,2,105.01,2,3.15,66.96,3.0,17.45,2024-03-19
225,200007,"אביאל חלקי חילוף בע""מ",41681600LONGKOU,צלחות,105.0,0.0,רם,,34.89,0.0,0.0,2,2,105.03,2,3.15,66.98,3.0,17.45,2024-02-21
226,200007,"אביאל חלקי חילוף בע""מ",41681600LONGKOU,צלחות,105.0,0.0,רם,,34.89,0.0,0.0,2,2,105.13,2,3.15,67.08,3.0,17.45,2024-03-20
227,200007,"אביאל חלקי חילוף בע""מ",41681600LONGKOU,צלחות,105.0,0.0,רם,,69.78,0.0,0.0,4,4,188.98,4,5.66,113.53,3.0,17.45,2024-02-05
228,200007,"אביאל חלקי חילוף בע""מ",41681608LONGKOU,צלחות,19.9,0.0,רם,,32.72,0.0,0.0,2,2,39.8,2,1.19,5.88,3.0,16.36,2024-06-30
229,200007,"אביאל חלקי חילוף בע""מ",41682202LONGKOU,צלחות,80.0,0.0,רם,,38.62,0.0,0.0,2,2,80.02,2,2.4,38.99,3.0,19.31,2024-04-02
230,200007,"אביאל חלקי חילוף בע""מ",41781355LONGKOU,צלחות,253.0,0.0,רם,,126.68,0.0,0.0,2,2,227.67,2,6.83,94.15,3.0,63.34,2024-02-05
231,200007,"אביאל חלקי חילוף בע""מ",41781414LONGKOU,צלחות,157.0,0.0,רם,,68.04,0.0,0.0,2,2,157.05,2,4.71,84.29,3.0,30.86,2024-09-06
232,200007,"אביאל חלקי חילוף בע""מ",41781414LONGKOU,צלחות,157.0,0.0,רם,,136.09,0.0,0.0,4,4,282.56,4,8.47,137.99,3.0,30.86,2024-02-05
233,200007,"אביאל חלקי חילוף בע""מ",41801523LONGKOU,צלחות,110.0,0.0,רם,,40.3,0.0,0.0,2,2,110.04,2,3.3,66.43,3.0,20.15,2024-04-08
234,200007,"אביאל חלקי חילוף בע""מ",41821279LONGKOU,צלחות,56.0,0.0,רם,,119.6,0.0,0.0,4,4,224.0,4,6.72,97.68,3.0,29.9,2024-06-30
235,200007,"אביאל חלקי חילוף בע""מ",41821279LONGKOU,צלחות,118.0,0.0,רם,,59.8,0.0,0.0,2,2,117.94,2,3.53,54.6,3.0,29.9,2024-01-28
236,200007,"אביאל חלקי חילוף בע""מ",41821279LONGKOU,צלחות,118.0,0.0,רם,,59.8,0.0,0.0,2,2,117.97,2,3.53,54.63,3.0,29.9,2024-04-14
237,200007,"אביאל חלקי חילוף בע""מ",41901306LONGKOU,צלחות,43.0,0.0,רם,,58.2,0.0,0.0,2,2,86.0,2,2.58,25.22,3.0,29.1,2024-06-30
238,200007,"אביאל חלקי חילוף בע""מ",41941405LONGKOU,צלחות,146.0,0.0,רם,,70.85,0.0,0.0,2,2,145.97,2,4.37,70.74,3.0,35.43,2024-02-04
239,200007,"אביאל חלקי חילוף בע""מ",41941417LONGKOU,צלחות,55.0,0.0,רם,,75.54,0.0,0.0,2,2,110.0,2,3.3,31.16,3.0,29.8,2024-06-30
240,200007,"אביאל חלקי חילוף בע""מ",41941417LONGKOU,צלחות,63.0,0.0,רם,,151.08,0.0,0.0,4,4,252.07,4,7.56,93.42,3.0,29.8,2024-04-08
241,200007,"אביאל חלקי חילוף בע""מ",41941417LONGKOU,צלחות,151.0,0.0,רם,,75.53,0.0,0.0,2,2,135.88,2,4.07,56.27,3.0,29.8,2024-02-05
242,200007,"אביאל חלקי חילוף בע""מ",41941417LONGKOU,צלחות,151.0,0.0,רם,,151.08,0.0,0.0,4,4,271.88,4,8.15,112.64,3.0,29.8,2024-05-13
243,200007,"אביאל חלקי חילוף בע""מ",41941502LPR,צלחות,97.0,0.0,רם,,260.78,0.0,0.0,4,4,388.05,4,11.64,115.62,3.0,60.93,2024-01-30
244,200007,"אביאל חלקי חילוף בע""מ",41941502LPR,צלחות,220.0,0.0,רם,,260.78,0.0,0.0,4,4,439.94,4,13.19,165.96,3.0,60.93,2024-01-22
245,200007,"אביאל חלקי חילוף בע""מ",41941668ROKET,צלחות,77.0,0.0,רם,,0.0,0.0,0.0,4,4,308.07,4,9.24,298.82,3.0,0.0,2024-07-08
246,200007,"אביאל חלקי חילוף בע""מ",41941818TARBON,צלחות,35.0,0.0,רם,,0.0,0.0,0.0,4,4,140.01,4,4.2,135.8,3.0,0.0,2024-09-24
247,200007,"אביאל חלקי חילוף בע""מ",41941929LONGKOU,צלחות,138.0,0.0,רם,,64.93,0.0,0.0,2,2,138.05,2,4.14,68.97,3.0,32.47,2024-04-02
248,200007,"אביאל חלקי חילוף בע""מ",41941929LONGKOU,צלחות,138.0,0.0,רם,,64.93,0.0,0.0,2,2,138.13,2,4.14,69.05,3.0,32.47,2024-07-01
249,200007,"אביאל חלקי חילוף בע""מ",41963385LONGKOU,צלחות,142.0,0.0,רם,,67.87,0.0,0.0,2,2,142.07,2,4.26,69.93,3.0,33.94,2024-01-04
250,200007,"אביאל חלקי חילוף בע""מ",43451282KOR,חיישן חמצן למדה,108.0,0.0,רם,,192.92,0.0,0.0,4,4,431.75,4,12.95,225.87,3.0,48.23,2024-06-05
251,200007,"אביאל חלקי חילוף בע""מ",46140219GSP,ציריות,518.0,0.0,רם,,328.8,0.0,0.0,2,2,518.07,2,15.54,173.72,3.0,328.8,2024-03-04
252,200007,"אביאל חלקי חילוף בע""מ",46310955GSP,ציריות,427.0,0.0,רם,,123.89,0.0,0.0,1,1,213.6,1,6.4,83.3,3.0,123.89,2024-07-15
253,200007,"אביאל חלקי חילוף בע""מ",46370407GSP,ציריות,460.0,0.0,רם,,133.29,0.0,0.0,1,1,230.11,1,6.9,89.91,3.0,133.29,2024-07-15
254,200007,"אביאל חלקי חילוף בע""מ",46371504GSP,ציריות,451.0,0.0,רם,,130.91,0.0,0.0,1,1,225.55,1,6.76,87.87,3.0,111.94,2024-03-14
255,200007,"אביאל חלקי חילוף בע""מ",46371504GSP,ציריות,481.0,0.0,רם,,130.91,0.0,0.0,1,1,240.48,1,7.21,102.35,3.0,111.94,2024-09-18
256,200007,"אביאל חלקי חילוף בע""מ",46371506GSP,ציריות,531.0,0.0,רם,,154.06,0.0,0.0,1,1,265.49,1,7.96,103.46,3.0,131.75,2024-03-26
257,200007,"אביאל חלקי חילוף בע""מ",46371507GSP,ציריות,418.0,0.0,רם,,121.2,0.0,0.0,1,1,209.04,1,6.27,81.56,3.0,103.64,2024-03-14
258,200007,"אביאל חלקי חילוף בע""מ",46371511GSP,ציריות,468.0,0.0,רם,,135.63,0.0,0.0,1,1,234.05,1,7.02,91.39,3.0,115.98,2024-03-14
259,200007,"אביאל חלקי חילוף בע""מ",46390621GSP,ציריות,395.0,0.0,רם,,114.63,0.0,0.0,1,1,197.43,1,5.92,76.87,3.0,114.63,2024-09-18
260,200007,"אביאל חלקי חילוף בע""מ",46392225GSP,ציריות,560.0,0.0,רם,,162.54,0.0,0.0,1,1,279.63,1,8.38,108.7,3.0,162.54,2024-03-18
261,200007,"אביאל חלקי חילוף בע""מ",46392225GSP,ציריות,560.0,0.0,רם,,162.54,0.0,0.0,1,1,279.95,1,8.39,109.01,3.0,162.54,2024-03-09
262,200007,"אביאל חלקי חילוף בע""מ",46451101GSP,ציריות,435.0,0.0,רם,,126.28,0.0,0.0,1,1,217.23,1,6.51,84.43,3.0,107.98,2024-02-06
263,200007,"אביאל חלקי חילוף בע""מ",46451415GSP,ציריות,371.0,0.0,רם,,107.61,0.0,0.0,1,1,185.38,1,5.56,72.2,3.0,92.02,2024-05-26
264,200007,"אביאל חלקי חילוף בע""מ",46451416GSP,ציריות,387.0,0.0,רם,,112.11,0.0,0.0,1,1,193.38,1,5.8,75.46,3.0,112.11,2024-05-26
265,200007,"אביאל חלקי חילוף בע""מ",46451524GSP,ציריות,411.0,0.0,רם,,119.22,0.0,0.0,1,1,205.26,1,6.15,79.88,3.0,119.22,2024-05-30
266,200007,"אביאל חלקי חילוף בע""מ",46451524GSP,ציריות,411.0,0.0,רם,,119.22,0.0,0.0,1,1,205.26,1,6.15,79.88,3.0,119.22,2024-07-30
267,200007,"אביאל חלקי חילוף בע""מ",46551936GSP,ציריות,704.0,0.0,רם,,154.06,0.0,0.0,1,1,352.26,1,10.56,187.63,3.0,164.58,2024-05-21
268,200007,"אביאל חלקי חילוף בע""מ",46680915GSP,ציריות,453.0,0.0,רם,,121.84,0.0,0.0,1,1,226.62,1,6.79,97.98,3.0,121.84,2024-08-21
269,200007,"אביאל חלקי חילוף בע""מ",46763716GSP,ציריות,618.0,0.0,רם,,142.12,0.0,0.0,1,1,308.69,1,9.26,157.3,3.0,142.12,2024-06-24
270,200007,"אביאל חלקי חילוף בע""מ",46781417GSP,ציריות,532.0,0.0,רם,,154.25,0.0,0.0,1,1,265.94,1,7.97,103.71,3.0,140.57,2024-08-29
271,200007,"אביאל חלקי חילוף בע""מ",46781459GSP,ציריות,427.0,0.0,רם,,123.89,0.0,0.0,1,1,213.79,1,6.41,83.48,3.0,123.89,2024-06-03
272,200007,"אביאל חלקי חילוף בע""מ",46821221GSP,ציריות,437.0,0.0,רם,,128.05,0.0,0.0,1,1,218.48,1,6.55,83.87,3.0,101.72,2024-09-18
273,200007,"אביאל חלקי חילוף בע""מ",46821222GSP,ציריות,562.0,0.0,רם,,133.34,0.0,0.0,1,1,280.97,1,8.42,139.2,3.0,131.04,2024-09-18
274,200007,"אביאל חלקי חילוף בע""מ",46900904GSP,ציריות,576.0,0.0,רם,,172.92,0.0,0.0,1,1,287.86,1,8.63,106.3,3.0,172.92,2024-05-21
275,200007,"אביאל חלקי חילוף בע""מ",46900908GSP,ציריות,500.0,0.0,רם,,144.19,0.0,0.0,1,1,249.88,1,7.49,98.19,3.0,144.19,2024-05-21
276,200007,"אביאל חלקי חילוף בע""מ",47040243GSP,פעמונים,196.0,0.0,רם,,58.92,0.0,0.0,1,1,98.4,1,2.95,36.52,3.0,58.92,2024-04-08
277,200007,"אביאל חלקי חילוף בע""מ",47260429GSP,פעמונים,163.0,0.0,רם,,47.88,0.0,0.0,1,1,81.33,1,2.43,31.01,3.0,38.03,2024-09-18
278,200007,"אביאל חלקי חילוף בע""מ",47370923GSP,פעמונים,145.0,0.0,רם,,51.2,0.0,0.0,1,1,72.51,1,2.17,19.13,3.0,51.2,2024-03-14
279,200007,"אביאל חלקי חילוף בע""מ",47370923GSP,פעמונים,160.0,0.0,רם,,39.55,0.0,0.0,1,1,79.64,1,2.38,37.7,3.0,51.2,2024-08-01
280,200007,"אביאל חלקי חילוף בע""מ",47801039GSP,פעמונים,136.34,0.0,רם,,-90.88,0.0,0.0,-2,-2,-136.32,-2,-4.08,-41.35,3.0,45.44,2024-04-02
281,200007,"אביאל חלקי חילוף בע""מ",48370955GSP,נאבות,375.0,0.0,רם,,224.76,0.0,0.0,2,2,375.34,2,11.26,139.31,3.0,112.38,2024-06-03
282,200007,"אביאל חלקי חילוף בע""מ",48371583GSP,נאבות,391.0,0.0,רם,,164.3,0.0,0.0,2,2,391.18,2,11.73,215.14,3.0,82.15,2024-10-13
283,200007,"אביאל חלקי חילוף בע""מ",48371585GSP,נאבות,295.0,0.0,רם,,95.95,0.0,0.0,1,1,147.56,1,4.42,47.18,3.0,65.91,2024-07-15
284,200007,"אביאל חלקי חילוף בע""מ",48392501GSP,נאבות,371.0,0.0,רם,,222.44,0.0,0.0,2,2,371.07,2,11.13,137.49,3.0,111.22,2024-05-19
285,200007,"אביאל חלקי חילוף בע""מ",48451245FKG,נאבות,39.0,0.0,רם,,112.0,0.0,0.0,4,4,155.7,4,4.67,39.02,3.0,28.0,2024-04-01
286,200007,"אביאל חלקי חילוף בע""מ",48551906GSP,נאבות,258.0,0.0,רם,,53.96,0.0,0.0,1,1,129.06,1,3.87,71.22,3.0,64.52,2024-08-08
287,200007,"אביאל חלקי חילוף בע""מ",48551949GSP,נאבות,298.0,0.0,רם,,93.62,0.0,0.0,1,1,148.85,1,4.46,50.76,3.0,93.62,2024-08-08
