,מס' ספק,שם ספק,חשבונית,סטטוס,מק'ט,תאור מוצר,תאור משפחה,תאור סוג ספק,שורה בחשבונית,מחיר ליחידה,הנחה (%),סטטוס קצב מכירות,מוצר משלים,מק'ט ספק/יצרן,סכום כולל מע'מ,תאריך,סכום (שח),כמות ביח' מפעל,כמות
1632,260258,כביש 6,607836,סופית,142012,אחזקת רכב 17-656-38 אאודי A-6,קניות שונות,ספק מקומי,1,30.48,0.0,,,,872.95,21/07/2024,30.48,1,1
1633,260258,כביש 6,607836,סופית,142099,הוצאות רכב שונות,קניות שונות,ספק מקומי,5,48.42,0.0,,,,872.95,21/07/2024,48.42,1,1
1634,260258,כביש 6,696947,סופית,142001,אחזקת רכב 56-246-64 סיטורואן ג'מפי 2014,קניות שונות,ספק מקומי,4,926.48,0.0,,,,2543.01,21/04/2024,926.48,1,1
1635,260258,כביש 6,696947,סופית,142002,אחזקת רכב  85-248-30 סיטרואן  ג'מפי 2014,קניות שונות,ספק מקומי,8,87.95,0.0,,,,2543.01,21/04/2024,87.95,1,1
1636,260258,כביש 6,696947,סופית,142003,אחזקת רכב   64-349-401 ברלינגו 2019,קניות שונות,ספק מקומי,5,188.8,0.0,,,,2543.01,21/04/2024,188.8,1,1
1637,260258,כביש 6,696947,סופית,142004,אחזקת רכב 27-795-501 סיטורואן ברלינגו 2017,קניות שונות,ספק מקומי,2,250.62,0.0,,,,2543.01,21/04/2024,250.62,1,1
1638,260258,כביש 6,696947,סופית,142005,אחזקת רכב  69-543-34  סיטרואן ג'מפי 2015,קניות שונות,ספק מקומי,7,12.24,0.0,,,,2543.01,21/04/2024,12.24,1,1
1639,260258,כביש 6,696947,סופית,142006,אחזקת רכב 848-757-01 יונדאי איוניק,קניות שונות,ספק מקומי,6,450.63,0.0,,,,2543.01,21/04/2024,450.63,1,1
1640,260258,כביש 6,696947,סופית,142010,באחזקת רכב 53-643-502 רנו גרנד קופה,משפחת מוצר כללית,ספק מקומי,3,232.31,0.0,,,,2543.01,21/04/2024,232.31,1,1
1641,260258,כביש 6,696947,סופית,142015,אחזקת רכב 155-06-701 טוסון,משפחת מוצר כללית,ספק מקומי,1,24.48,0.0,,,,2543.01,21/04/2024,24.48,1,1
1642,260258,כביש 6,715333,סופית,142099,הוצאות רכב שונות,קניות שונות,ספק מקומי,1,85.95,0.0,,,,100.56,21/01/2024,85.95,1,1
1643,260258,כביש 6,822953,סופית,142099,הוצאות רכב שונות,קניות שונות,ספק מקומי,1,1404.0,0.0,,,,1642.68,21/05/2024,1404.0,1,1
1644,260258,כביש 6,822954,סופית,142001,אחזקת רכב 56-246-64 סיטורואן ג'מפי 2014,קניות שונות,ספק מקומי,4,357.31,0.0,,,,829.9,21/05/2024,357.31,1,1
1645,260258,כביש 6,822954,סופית,142002,אחזקת רכב  85-248-30 סיטרואן  ג'מפי 2014,קניות שונות,ספק מקומי,8,12.45,0.0,,,,829.9,21/05/2024,12.45,1,1
1646,260258,כביש 6,822954,סופית,142003,אחזקת רכב   64-349-401 ברלינגו 2019,קניות שונות,ספק מקומי,5,83.0,0.0,,,,829.9,21/05/2024,83.0,1,1
1647,260258,כביש 6,822954,סופית,142004,אחזקת רכב 27-795-501 סיטורואן ברלינגו 2017,קניות שונות,ספק מקומי,2,39.24,0.0,,,,829.9,21/05/2024,39.24,1,1
1648,260258,כביש 6,822954,סופית,142005,אחזקת רכב  69-543-34  סיטרואן ג'מפי 2015,קניות שונות,ספק מקומי,6,12.45,0.0,,,,829.9,21/05/2024,12.45,1,1
1649,260258,כביש 6,822954,סופית,142006,אחזקת רכב 848-757-01 יונדאי איוניק,קניות שונות,ספק מקומי,7,99.6,0.0,,,,829.9,21/05/2024,99.6,1,1
1650,260258,כביש 6,822954,סופית,142010,באחזקת רכב 53-643-502 רנו גרנד קופה,משפחת מוצר כללית,ספק מקומי,3,80.37,0.0,,,,829.9,21/05/2024,80.37,1,1
1651,260258,כביש 6,822954,סופית,142015,אחזקת רכב 155-06-701 טוסון,משפחת מוצר כללית,ספק מקומי,1,24.9,0.0,,,,829.9,21/05/2024,24.9,1,1
1652,260258,כביש 6,826109,סופית,142002,אחזקת רכב  85-248-30 סיטרואן  ג'מפי 2014,קניות שונות,ספק מקומי,1,39.66,0.0,,,,46.4,29/08/2024,39.66,1,1
1653,260258,כביש 6,885351,סופית,142001,אחזקת רכב 56-246-64 סיטורואן ג'מפי 2014,קניות שונות,ספק מקומי,4,862.63,0.0,,,,2667.71,20/03/2024,862.63,1,1
1654,260258,כביש 6,885351,סופית,142002,אחזקת רכב  85-248-30 סיטרואן  ג'מפי 2014,קניות שונות,ספק מקומי,7,48.96,0.0,,,,2667.71,20/03/2024,48.96,1,1
1655,260258,כביש 6,885351,סופית,142003,אחזקת רכב   64-349-401 ברלינגו 2019,קניות שונות,ספק מקומי,8,165.05,0.0,,,,2667.71,20/03/2024,165.05,1,1
1656,260258,כביש 6,885351,סופית,142004,אחזקת רכב 27-795-501 סיטורואן ברלינגו 2017,קניות שונות,ספק מקומי,2,117.94,0.0,,,,2667.71,20/03/2024,117.94,1,1
1657,260258,כביש 6,885351,סופית,142005,אחזקת רכב  69-543-34  סיטרואן ג'מפי 2015,קניות שונות,ספק מקומי,5,97.54,0.0,,,,2667.71,20/03/2024,97.54,1,1
1658,260258,כביש 6,885351,סופית,142006,אחזקת רכב 848-757-01 יונדאי איוניק,קניות שונות,ספק מקומי,6,529.59,0.0,,,,2667.71,20/03/2024,529.59,1,1
1659,260258,כביש 6,885351,סופית,142010,באחזקת רכב 53-643-502 רנו גרנד קופה,משפחת מוצר כללית,ספק מקומי,3,352.68,0.0,,,,2667.71,20/03/2024,352.68,1,1
1660,260258,כביש 6,885351,סופית,142015,אחזקת רכב 155-06-701 טוסון,משפחת מוצר כללית,ספק מקומי,1,105.7,0.0,,,,2667.71,20/03/2024,105.7,1,1
1661,260258,כביש 6,920962,סופית,142099,הוצאות רכב שונות,קניות שונות,ספק מקומי,1,118.98,0.0,,,,139.21,29/08/2024,118.98,1,1
1662,260258,כביש 6,956467,סופית,142008,אחזקת ווספה 25-088-602,קניות שונות,ספק מקומי,1,9.91,0.0,,,,82.92,20/06/2024,9.91,1,1
1663,260258,כביש 6,956467,סופית,142012,אחזקת רכב 17-656-38 אאודי A-6,קניות שונות,ספק מקומי,2,60.96,0.0,,,,82.92,20/06/2024,60.96,1,1
1664,260258,כביש 6,995433,סופית,142003,אחזקת רכב   64-349-401 ברלינגו 2019,קניות שונות,ספק מקומי,1,112.52,0.0,,,,131.65,30/06/2024,112.52,1,1
1665,260263,"לירן כימיקלים בע""מ",059754,סופית,130015,שמנים סולר ונפט עובדי ייצור,קניות שונות,ספק מקומי,1,313.68,0.0,,,,367.0,02/04/2024,313.67,1,1
1666,260263,"לירן כימיקלים בע""מ",060096,סופית,130015,שמנים סולר ונפט עובדי ייצור,קניות שונות,ספק מקומי,1,189.74,0.0,,,,222.0,21/05/2024,189.74,1,1
1667,260270,"יודן פאי בע""מ",387153,סופית,120099,קניות מקומיות שונות,קניות שונות,ספק מקומי,1,6700.0,0.0,,,,7839.0,19/05/2024,6700.0,1,1
1668,260270,"יודן פאי בע""מ",391305,סופית,120099,קניות מקומיות שונות,קניות שונות,ספק מקומי,1,180.34,0.0,,,,211.0,05/08/2024,180.34,1,1
1669,260270,"יודן פאי בע""מ",948368,סופית,120099,קניות מקומיות שונות,קניות שונות,ספק מקומי,1,40.17,0.0,,,,47.0,07/05/2024,40.17,1,1
1670,260277,"לומן מד-עת בע""מ",246062631,סופית,140022,אחזקת ציוד לוד,קניות שונות,ספק מקומי,1,835.9,0.0,,,,978.0,24/06/2024,835.9,1,1
1671,260290,"חלפי מוסך מרום הנגב בע""מ",721377,סופית,142002,אחזקת רכב  85-248-30 סיטרואן  ג'מפי 2014,קניות שונות,ספק מקומי,1,581.2,0.0,,,,680.0,07/02/2024,581.2,1,1
1672,260290,"חלפי מוסך מרום הנגב בע""מ",721512,סופית,142002,אחזקת רכב  85-248-30 סיטרואן  ג'מפי 2014,קניות שונות,ספק מקומי,1,581.2,0.0,,,,680.0,06/03/2024,581.2,1,1
1673,260290,"חלפי מוסך מרום הנגב בע""מ",721656,סופית,142002,אחזקת רכב  85-248-30 סיטרואן  ג'מפי 2014,קניות שונות,ספק מקומי,1,404.27,0.0,,,,473.0,03/04/2024,404.27,1,1
1674,260319,"מ.גנה בע""מ",53427,סופית,140085,אריזה,קניות שונות,ספק מקומי,1,762.39,0.0,,,,892.0,01/07/2024,762.39,1,1
1675,260323,מתי יהושוע,004698,סופית,140090,הובלות,קניות שונות,ספק מקומי,1,10000.0,0.0,,,,11700.0,30/01/2024,10000.0,1,1
1676,260323,מתי יהושוע,004729,סופית,140090,הובלות,קניות שונות,ספק מקומי,1,10000.0,0.0,,,,11700.0,26/02/2024,10000.0,1,1
1677,260323,מתי יהושוע,004764,סופית,140090,הובלות,קניות שונות,ספק מקומי,1,10000.0,0.0,,,,11700.0,28/03/2024,10000.0,1,1
1678,260323,מתי יהושוע,004800,סופית,140090,הובלות,קניות שונות,ספק מקומי,1,10000.0,0.0,,,,11700.0,30/04/2024,10000.0,1,1
1679,260323,מתי יהושוע,004838,סופית,140090,הובלות,קניות שונות,ספק מקומי,1,10000.0,0.0,,,,11700.0,29/05/2024,10000.0,1,1
1680,260323,מתי יהושוע,004876,סופית,140090,הובלות,קניות שונות,ספק מקומי,1,2500.0,0.0,,,,2925.0,26/06/2024,2500.0,1,1
1681,260323,מתי יהושוע,004989,סופית,140090,הובלות,קניות שונות,ספק מקומי,1,5000.0,0.0,,,,5850.0,29/09/2024,5000.0,1,1
1682,260326,"נטוויז'ן בע""מ",6008284,סופית,140020,תקשורת,קניות שונות,ספק מקומי,1,225.0,0.0,,,,263.25,31/01/2024,225.0,1,1
1683,260326,"נטוויז'ן בע""מ",6074737,סופית,140020,תקשורת,קניות שונות,ספק מקומי,1,225.0,0.0,,,,263.25,29/02/2024,225.0,1,1
1684,260326,"נטוויז'ן בע""מ",6092431,סופית,140020,תקשורת,קניות שונות,ספק מקומי,1,225.0,0.0,,,,263.25,31/03/2024,225.0,1,1
1685,260326,"נטוויז'ן בע""מ",6119120,סופית,140020,תקשורת,קניות שונות,ספק מקומי,1,225.0,0.0,,,,263.25,27/04/2024,225.0,1,1
1686,260326,"נטוויז'ן בע""מ",6123837,סופית,140020,תקשורת,קניות שונות,ספק מקומי,1,225.0,0.0,,,,263.25,31/05/2024,225.0,1,1
1687,260326,"נטוויז'ן בע""מ",6140223,סופית,140020,תקשורת,קניות שונות,ספק מקומי,1,225.0,0.0,,,,263.25,30/06/2024,225.0,1,1
1688,260326,"נטוויז'ן בע""מ",6155943,סופית,140020,תקשורת,קניות שונות,ספק מקומי,1,225.0,0.0,,,,263.25,31/07/2024,225.0,1,1
1689,260326,"נטוויז'ן בע""מ",6172286,סופית,140020,תקשורת,קניות שונות,ספק מקומי,1,225.0,0.0,,,,263.25,31/08/2024,225.0,1,1
1690,260326,"נטוויז'ן בע""מ",6192393,סופית,140020,תקשורת,קניות שונות,ספק מקומי,1,225.0,0.0,,,,263.25,30/09/2024,225.0,1,1
1691,260336,"ס.ח יבוא ושיווק חלפים לרכב בע""מ",247320,סופית,140090,הובלות,קניות שונות,ספק מקומי,1,854.7,0.0,,,,1000.0,31/01/2024,854.7,1,1
1692,260336,"ס.ח יבוא ושיווק חלפים לרכב בע""מ",249959,סופית,140090,הובלות,קניות שונות,ספק מקומי,1,854.7,0.0,,,,1000.0,29/02/2024,854.7,1,1
1693,260336,"ס.ח יבוא ושיווק חלפים לרכב בע""מ",252630,סופית,140090,הובלות,קניות שונות,ספק מקומי,1,854.7,0.0,,,,1000.0,31/03/2024,854.7,1,1
1694,260336,"ס.ח יבוא ושיווק חלפים לרכב בע""מ",263678,סופית,140090,הובלות,קניות שונות,ספק מקומי,1,919.66,0.0,,,,1076.0,15/08/2024,919.66,1,1
1695,260342,"מ.ו ספר פרטס בע""מ",004256,סופית,150030,"הוצאות הנה""ח",קניות שונות,ספק מקומי,1,2310.26,0.0,,,,2703.0,05/08/2024,2310.26,1,1
1696,260355,סגלוביץ חיים הס' טכנית בע,71876,סופית,130022,אחזקת ציוד תל אביב,קניות שונות,ספק מקומי,1,409.4,0.0,,,,479.0,30/04/2024,409.4,1,1
1697,260355,סגלוביץ חיים הס' טכנית בע,72012,סופית,130022,אחזקת ציוד תל אביב,קניות שונות,ספק מקומי,1,672.65,0.0,,,,787.0,31/05/2024,672.65,1,1
1698,260356,"סלקום ישראל בע""מ",340964933,סופית,140020,תקשורת,קניות שונות,ספק מקומי,1,549.0,0.0,,,,642.33,27/01/2024,549.0,1,1
1699,260356,"סלקום ישראל בע""מ",342082886,סופית,140020,תקשורת,קניות שונות,ספק מקומי,1,549.0,0.0,,,,642.33,27/02/2024,549.0,1,1
1700,260356,"סלקום ישראל בע""מ",343180596,סופית,140020,תקשורת,קניות שונות,ספק מקומי,1,549.0,0.0,,,,642.33,27/03/2024,549.0,1,1
1701,260356,"סלקום ישראל בע""מ",34429943,סופית,140020,תקשורת,קניות שונות,ספק מקומי,1,549.0,0.0,,,,642.33,27/04/2024,549.0,1,1
1702,260356,"סלקום ישראל בע""מ",346545451,סופית,140020,תקשורת,קניות שונות,ספק מקומי,1,549.0,0.0,,,,642.33,27/06/2024,549.0,1,1
1703,260356,"סלקום ישראל בע""מ",348819001,סופית,140020,תקשורת,קניות שונות,ספק מקומי,1,549.0,0.0,,,,642.33,27/08/2024,549.0,1,1
1704,260356,"סלקום ישראל בע""מ",45434932,סופית,140020,תקשורת,קניות שונות,ספק מקומי,1,549.0,0.0,,,,642.33,27/05/2024,549.0,1,1
1705,260356,"סלקום ישראל בע""מ",669451,סופית,140020,תקשורת,קניות שונות,ספק מקומי,1,549.0,0.0,,,,642.33,27/07/2024,549.0,1,1
1706,260357,סלקום קווי PRI,340980356,סופית,140020,תקשורת,קניות שונות,ספק מקומי,1,655.5,0.0,,,,766.94,27/01/2024,655.5,1,1
1707,260357,סלקום קווי PRI,342073750,סופית,140020,תקשורת,קניות שונות,ספק מקומי,1,661.68,0.0,,,,774.17,27/02/2024,661.68,1,1
1708,260357,סלקום קווי PRI,343183996,סופית,140020,תקשורת,קניות שונות,ספק מקומי,1,683.06,0.0,,,,799.18,27/03/2024,683.06,1,1
1709,260357,סלקום קווי PRI,344305413,סופית,140020,תקשורת,קניות שונות,ספק מקומי,1,724.93,0.0,,,,848.17,27/04/2024,724.93,1,1
1710,260357,סלקום קווי PRI,345433571,סופית,140020,תקשורת,קניות שונות,ספק מקומי,1,701.1,0.0,,,,820.29,27/05/2024,701.1,1,1
1711,260357,סלקום קווי PRI,346553517,סופית,140020,תקשורת,קניות שונות,ספק מקומי,1,660.85,0.0,,,,773.19,27/06/2024,660.85,1,1
1712,260357,סלקום קווי PRI,347668501,סופית,140020,תקשורת,קניות שונות,ספק מקומי,1,673.42,0.0,,,,787.9,27/07/2024,673.42,1,1
1713,260357,סלקום קווי PRI,348817988,סופית,140020,תקשורת,קניות שונות,ספק מקומי,1,664.56,0.0,,,,777.54,27/08/2024,664.56,1,1
1714,260360,יעד שירותי בלמים,684,סופית,120008,קניות מקומיות משאבות הגה כח מחודשות,משפחת מוצר כללית,ספק מקומי,1,200.0,0.0,,,,234.0,04/01/2024,-200.0,-1,-1
1715,260360,יעד שירותי בלמים,7796,סופית,120008,קניות מקומיות משאבות הגה כח מחודשות,משפחת מוצר כללית,ספק מקומי,1,249.57,0.0,,,,292.0,11/01/2024,249.57,1,1
1716,260360,יעד שירותי בלמים,7833,סופית,120008,קניות מקומיות משאבות הגה כח מחודשות,משפחת מוצר כללית,ספק מקומי,1,600.0,0.0,,,,702.0,23/01/2024,600.0,1,1
1717,260360,יעד שירותי בלמים,7984,סופית,120008,קניות מקומיות משאבות הגה כח מחודשות,משפחת מוצר כללית,ספק מקומי,1,400.0,0.0,,,,468.0,01/04/2024,400.0,1,1
1718,260360,יעד שירותי בלמים,7991,סופית,120008,קניות מקומיות משאבות הגה כח מחודשות,משפחת מוצר כללית,ספק מקומי,1,500.0,0.0,,,,585.0,02/04/2024,500.0,1,1
1719,260360,יעד שירותי בלמים,7993,סופית,120008,קניות מקומיות משאבות הגה כח מחודשות,משפחת מוצר כללית,ספק מקומי,1,550.43,0.0,,,,644.0,03/04/2024,550.43,1,1
1720,260360,יעד שירותי בלמים,8055,סופית,120008,קניות מקומיות משאבות הגה כח מחודשות,משפחת מוצר כללית,ספק מקומי,1,900.0,0.0,,,,1053.0,07/05/2024,900.0,1,1
1721,260360,יעד שירותי בלמים,8065,סופית,120008,קניות מקומיות משאבות הגה כח מחודשות,משפחת מוצר כללית,ספק מקומי,1,900.0,0.0,,,,1053.0,13/05/2024,900.0,1,1
1722,260360,יעד שירותי בלמים,8089,סופית,120008,קניות מקומיות משאבות הגה כח מחודשות,משפחת מוצר כללית,ספק מקומי,1,300.0,0.0,,,,351.0,23/05/2024,300.0,1,1
1723,260383,א.ע.נזמי הובלות והסעות,128083,סופית,140090,הובלות,קניות שונות,ספק מקומי,1,24946.15,0.0,,,,29187.0,31/01/2024,24946.15,1,1
1724,260383,א.ע.נזמי הובלות והסעות,128280,סופית,140090,הובלות,קניות שונות,ספק מקומי,1,21301.71,0.0,,,,24923.0,29/02/2024,21301.71,1,1
1725,260383,א.ע.נזמי הובלות והסעות,128452,סופית,140090,הובלות,קניות שונות,ספק מקומי,1,23274.36,0.0,,,,27231.0,31/03/2024,23274.36,1,1
1726,260383,א.ע.נזמי הובלות והסעות,128778,סופית,140090,הובלות,קניות שונות,ספק מקומי,1,15476.07,0.0,,,,18107.0,30/04/2024,15476.07,1,1
1727,260383,א.ע.נזמי הובלות והסעות,128878,סופית,140090,הובלות,קניות שונות,ספק מקומי,1,22771.79,0.0,,,,26643.0,31/05/2024,22771.8,1,1
1728,260383,א.ע.נזמי הובלות והסעות,129062,סופית,140090,הובלות,קניות שונות,ספק מקומי,1,16435.9,0.0,,,,19230.0,30/06/2024,16435.9,1,1
1729,260383,א.ע.נזמי הובלות והסעות,12933,סופית,140090,הובלות,קניות שונות,ספק מקומי,1,17107.69,0.0,,,,20016.0,31/07/2024,17107.69,1,1
1730,260383,א.ע.נזמי הובלות והסעות,129475,סופית,140090,הובלות,קניות שונות,ספק מקומי,1,14877.78,0.0,,,,17407.0,31/08/2024,14877.78,1,1
1731,260383,א.ע.נזמי הובלות והסעות,129564,סופית,140090,הובלות,קניות שונות,ספק מקומי,1,14092.31,0.0,,,,16488.0,30/09/2024,14092.31,1,1
1732,260406,"פרוחזאד בע""מ",77839,סופית,120099,קניות מקומיות שונות,קניות שונות,ספק מקומי,1,333.33,0.0,,,,390.0,28/05/2024,333.33,1,1
1733,260415,"הרצל פרנקו ובניו בע""מ",47639,סופית,140090,הובלות,קניות שונות,ספק מקומי,1,3800.0,0.0,,,,4446.0,31/01/2024,3800.0,1,1
1734,260415,"הרצל פרנקו ובניו בע""מ",47792,סופית,140090,הובלות,קניות שונות,ספק מקומי,1,3900.0,0.0,,,,4563.0,29/02/2024,3900.0,1,1
1735,260415,"הרצל פרנקו ובניו בע""מ",48158,סופית,140090,הובלות,קניות שונות,ספק מקומי,1,2700.0,0.0,,,,3159.0,30/04/2024,2700.0,1,1
1736,260415,"הרצל פרנקו ובניו בע""מ",48515,סופית,140090,הובלות,קניות שונות,ספק מקומי,1,1100.0,0.0,,,,1287.0,28/06/2024,1100.0,1,1
1737,260415,"הרצל פרנקו ובניו בע""מ",48752,סופית,140090,הובלות,קניות שונות,ספק מקומי,1,2300.0,0.0,,,,2691.0,31/07/2024,2300.0,1,1
1738,260421,"סלם יעקב ובניו בע""מ",51634,סופית,130022,אחזקת ציוד תל אביב,קניות שונות,ספק מקומי,1,894.02,0.0,,,,1046.0,01/01/2024,894.02,1,1
1739,260421,"סלם יעקב ובניו בע""מ",58613,סופית,130022,אחזקת ציוד תל אביב,קניות שונות,ספק מקומי,1,894.02,0.0,,,,1046.0,14/03/2024,894.02,1,1
1740,260421,"סלם יעקב ובניו בע""מ",62905,סופית,130022,אחזקת ציוד תל אביב,קניות שונות,ספק מקומי,1,894.02,0.0,,,,1046.0,28/05/2024,894.02,1,1
1741,260424,מידעטק טכנולוגיות מידע,24603029,סופית,140020,תקשורת,קניות שונות,ספק מקומי,1,9964.1,0.0,,,,11658.0,31/05/2024,9964.1,1,1
1742,260424,מידעטק טכנולוגיות מידע,24604060,סופית,140020,תקשורת,קניות שונות,ספק מקומי,1,2225.64,0.0,,,,2604.0,30/06/2024,2225.64,1,1
1743,260424,מידעטק טכנולוגיות מידע,24604389,סופית,140020,תקשורת,קניות שונות,ספק מקומי,1,1540.17,0.0,,,,1802.0,31/07/2024,1540.17,1,1
1744,260427,י. צינצינטוס,20004,סופית,130022,אחזקת ציוד תל אביב,קניות שונות,ספק מקומי,1,562.39,0.0,,,,658.0,29/01/2024,562.39,1,1
1745,260427,י. צינצינטוס,20080,סופית,130022,אחזקת ציוד תל אביב,קניות שונות,ספק מקומי,1,1131.62,0.0,,,,1324.0,18/04/2024,1131.62,1,1
1746,260441,קובי אבדי,1993,סופית,140085,אריזה,קניות שונות,ספק מקומי,1,3888.03,0.0,,,,4549.0,08/01/2024,3888.03,1,1
1747,260441,קובי אבדי,2005,סופית,140085,אריזה,קניות שונות,ספק מקומי,1,5831.62,0.0,,,,6823.0,31/01/2024,5831.62,1,1
1748,260441,קובי אבדי,2070,סופית,140085,אריזה,קניות שונות,ספק מקומי,1,2640.17,0.0,,,,3089.0,06/05/2024,2640.17,1,1
1749,260441,קובי אבדי,2127,סופית,140085,אריזה,קניות שונות,ספק מקומי,1,1488.03,0.0,,,,1741.0,30/06/2024,1488.03,1,1
1750,260453,"קרגל בע""מ",246001135,סופית,140085,אריזה,קניות שונות,ספק מקומי,1,2487.49,0.0,,,,2910.36,25/01/2024,2487.49,1,1
1751,260453,"קרגל בע""מ",246007638,סופית,140085,אריזה,קניות שונות,ספק מקומי,1,3200.68,0.0,,,,3744.8,24/05/2024,3200.68,1,1
1752,260453,"קרגל בע""מ",26002145,סופית,140085,אריזה,קניות שונות,ספק מקומי,1,4351.4,0.0,,,,5091.14,13/02/2024,4351.4,1,1
1753,260462,רם הלוי-ייעוץ ושיווק,0053,סופית,140016,יעוץ טכני שייוק ומכירות,קניות שונות,ספק מקומי,1,70000.0,0.0,,,,81900.0,20/04/2024,70000.0,1,1
1754,260462,רם הלוי-ייעוץ ושיווק,0054,סופית,140016,יעוץ טכני שייוק ומכירות,קניות שונות,ספק מקומי,1,162.31,0.0,,,,189.9,20/04/2024,162.31,1,1
1755,260462,רם הלוי-ייעוץ ושיווק,0055,סופית,140016,יעוץ טכני שייוק ומכירות,קניות שונות,ספק מקומי,1,20000.0,0.0,,,,23400.0,18/09/2024,20000.0,1,1
1756,260462,רם הלוי-ייעוץ ושיווק,0056,סופית,140016,יעוץ טכני שייוק ומכירות,קניות שונות,ספק מקומי,1,20000.0,0.0,,,,23400.0,25/09/2024,20000.0,1,1
1757,260462,רם הלוי-ייעוץ ושיווק,0057,סופית,140016,יעוץ טכני שייוק ומכירות,קניות שונות,ספק מקומי,1,10000.0,0.0,,,,11700.0,30/09/2024,10000.0,1,1
1758,260468,רביד יבוא ושיווק,3470,סופית,130022,אחזקת ציוד תל אביב,קניות שונות,ספק מקומי,1,500.0,0.0,,,,585.0,14/01/2024,500.0,1,1
1759,260474,רוזנקרנץ,84312,סופית,130022,אחזקת ציוד תל אביב,קניות שונות,ספק מקומי,1,659.83,0.0,,,,772.0,15/01/2024,659.83,1,1
1760,260474,רוזנקרנץ,84443,סופית,130022,אחזקת ציוד תל אביב,קניות שונות,ספק מקומי,1,583.76,0.0,,,,683.0,25/02/2024,583.76,1,1
1761,260474,רוזנקרנץ,84535,סופית,130022,אחזקת ציוד תל אביב,קניות שונות,ספק מקומי,1,459.83,0.0,,,,538.0,07/04/2024,459.83,1,1
1762,260474,רוזנקרנץ,84665,סופית,130022,אחזקת ציוד תל אביב,קניות שונות,ספק מקומי,1,859.83,0.0,,,,1006.0,03/06/2024,859.83,1,1
1763,260477,רב בריח איתור לוויני,246001696,סופית,150033,נקיון ושמירה,קניות שונות,ספק מקומי,1,51.28,0.0,,,,60.0,01/02/2024,51.28,1,1
1764,260477,רב בריח איתור לוויני,246006975,סופית,150033,נקיון ושמירה,קניות שונות,ספק מקומי,1,51.28,0.0,,,,60.0,29/02/2024,51.28,1,1
1765,260477,רב בריח איתור לוויני,246012105,סופית,150033,נקיון ושמירה,קניות שונות,ספק מקומי,1,51.28,0.0,,,,60.0,31/03/2024,51.28,1,1
1766,260477,רב בריח איתור לוויני,246017877,סופית,150033,נקיון ושמירה,קניות שונות,ספק מקומי,1,51.28,0.0,,,,60.0,30/04/2024,51.28,1,1
1767,260484,"פטרוטק בע""מ",2024001709,סופית,130015,שמנים סולר ונפט עובדי ייצור,קניות שונות,ספק מקומי,1,959.83,0.0,,,,1123.0,17/03/2024,959.83,1,1
1768,260513,"שהם בע""מ",000054124,סופית,140003,שכר עבודה זמני/כוח אדם לוד,קניות שונות,ספק מקומי,1,1380.48,0.0,,,,1615.16,31/01/2024,1380.48,1,1
1769,260515,"שמיר ס. טכנולוגיה בע""מ",35675,סופית,130022,אחזקת ציוד תל אביב,קניות שונות,ספק מקומי,1,618.8,0.0,,,,724.0,31/03/2024,618.8,1,1
1770,260521,"תב אור בע""מ",568350,סופית,130017,כלי עבודה ייצור,קניות שונות,ספק מקומי,1,29.91,0.0,,,,35.0,03/01/2024,29.92,1,1
1771,260521,"תב אור בע""מ",571090,סופית,130017,כלי עבודה ייצור,קניות שונות,ספק מקומי,1,88.03,0.0,,,,103.0,06/02/2024,88.03,1,1
1772,260521,"תב אור בע""מ",571608,סופית,130017,כלי עבודה ייצור,קניות שונות,ספק מקומי,1,57.26,0.0,,,,67.0,13/02/2024,57.27,1,1
1773,260521,"תב אור בע""מ",575099,סופית,130017,כלי עבודה ייצור,קניות שונות,ספק מקומי,1,300.0,0.0,,,,351.0,03/04/2024,300.0,1,1
1774,260521,"תב אור בע""מ",576735,סופית,130017,כלי עבודה ייצור,קניות שונות,ספק מקומי,1,145.3,0.0,,,,170.0,02/05/2024,145.3,1,1
1775,260521,"תב אור בע""מ",577253,סופית,130017,כלי עבודה ייצור,קניות שונות,ספק מקומי,1,54.7,0.0,,,,64.0,09/05/2024,54.7,1,1
1776,260521,"תב אור בע""מ",578524,סופית,130017,כלי עבודה ייצור,קניות שונות,ספק מקומי,1,77.78,0.0,,,,91.0,28/05/2024,77.78,1,1
1777,260521,"תב אור בע""מ",579421,סופית,130017,כלי עבודה ייצור,קניות שונות,ספק מקומי,1,76.07,0.0,,,,89.0,10/06/2024,76.07,1,1
1778,260521,"תב אור בע""מ",582506,סופית,130017,כלי עבודה ייצור,קניות שונות,ספק מקומי,1,19.66,0.0,,,,23.0,24/07/2024,19.66,1,1
1779,260521,"תב אור בע""מ",584929,סופית,130017,כלי עבודה ייצור,קניות שונות,ספק מקומי,1,57.26,0.0,,,,67.0,26/08/2024,57.27,1,1
1780,260525,"מידעטק מערכות בע""מ",24140388,סופית,150030,"הוצאות הנה""ח",קניות שונות,ספק מקומי,1,429.91,0.0,,,,503.0,29/02/2024,429.92,1,1
1781,260700,"אילות השקעות 1994 בע""מ",0001035,סופית,141028,שכר דירה שדרות שוורץ 10 לוד,קניות שונות,ספק מקומי,1,175124.53,0.0,,,,204895.7,01/09/2024,175124.53,1,1
1782,260700,"אילות השקעות 1994 בע""מ",000106,סופית,141030,חשמל שדרות שוורץ 10 לוד,קניות שונות,ספק מקומי,1,4704.86,0.0,,,,5504.69,18/01/2024,4704.86,1,1
