מס' ספק,תאריך ההזמנה,כמות,יתרה לאספקה,הזמנת רכש,מק'ט,תאור מוצר,סכום (שח),סטטוס הזמנה,סטטוס שורת הזמנת רכש
255042,21/08/2024,336,336,PO24000017,41371531LONGKOU,צ.ב קד קורולה 08+ קוטר 275,8773.78,סגורה,סופק
255042,21/08/2024,336,336,PO24000017,41451221LONGKOU,צ.ב קד מזדה 3 1.6 עד 12/מזדה 5 קוטר 276,10691.89,סגורה,סופק
255042,21/08/2024,336,336,PO24000017,41490406LONGKOU,צ.ב קד ספייס סטאר 13+/אטראג' 14+ קוטר 251,6719.55,סגורה,
255042,21/08/2024,336,336,PO24000017,41941417LONGKOU,צ.ב קד מגאן 09+/פלואנס/דסטר/דוקר/מגאן 16+ קוטר 280,9776.15,סגורה,סופק
255042,21/08/2024,432,432,PO24000017,41392526LONGKOU,צ.ב קד איוניק 16+/נירו 17+ קוטר 280,12537.52,סגורה,סופק
255042,21/08/2024,504,504,PO24000017,41580105LONGKOU,צ.ב קד אוקטביה 05+/סופרב 09+/גולף 05+/קאדי 04+ קוטר 288,15963.59,סגורה,סופק
255042,21/08/2024,574,574,PO24000017,41371528LONGKOU,צ.ב קד קורולה 19+ קוטר 282,17440.84,סגורה,סופק
255042,21/08/2024,576,576,PO24000017,41390791LONGKOU,צ.ב קד 12 I30/I35+/וולוסטר/פורטה 13+/סיד 13+ קוטר 280,16822.76,סגורה,סופק
255042,21/08/2024,630,630,PO24000017,41391743LONGKOU,צ.ב קד טוסון 15+/ספורטאז 15+/סונטה 18 I30/+15+/קונה/סיד 19+,21601.89,סגורה,סופק
255042,21/10/2024,36,36,PO24000031,41551998LONGKOU,צ.ב קד קשקאי 08+/קולאוס 09+ קוטר 320,1482.37,מאושרת,
255042,21/10/2024,48,48,PO24000031,41641213LONGKOU,צ.ב אח ברלינגו מC4/+17 3008/+14 308/19 פיקאסו 14+ קוטר 268,1119.24,מאושרת,
255042,21/10/2024,54,54,PO24000031,41020107LONGKOU,צ.ב קד ג'וק 10+/סנטרה קוטר 279,1620.05,מאושרת,
255042,21/10/2024,54,54,PO24000031,41581106LONGKOU,צ.ב קד קודיאק 16+ קוטר 314,2217.55,מאושרת,
255042,21/10/2024,54,54,PO24000031,41780303LONGKOU,צ.ב קד T5 קוטר 308,2490.23,מאושרת,
255042,21/10/2024,64,64,PO24000031,41371527LONGKOU,צ.ב קד קורולה 03-07 קוטר 254,1411.53,מאושרת,
255042,21/10/2024,64,64,PO24000031,41680406LONGKOU,צ.ב קד איגניס 17+ קוטר 231,1116.87,מאושרת,
255042,21/10/2024,72,72,PO24000031,41030269LONGKOU,צ.ב קד דימקס 4X4 +12 קוטר 300,2643.95,מאושרת,
255042,21/10/2024,72,72,PO24000031,41371080LONGKOU,צ.ב קד לנדקרוזר 10+ קוטר 338,3232.09,מאושרת,
255042,21/10/2024,72,72,PO24000031,41371530LONGKOU,צ.ב אח קורולה 19+ קוטר 274,1550.54,מאושרת,
255042,21/10/2024,72,72,PO24000031,41390687LONGKOU,צ.ב אח I25/+14 I20/ריו 12+ קוטר 260,1489.06,מאושרת,
255042,21/10/2024,72,72,PO24000031,41451555LONGKOU,צ.ב קד מזדה 6 08-12 קוטר 298,2488.89,מאושרת,
255042,21/10/2024,72,72,PO24000031,41581212LONGKOU,צ.ב אח קארוק 18+ 1.5 קוטר 272,1598.66,מאושרת,
255042,21/10/2024,90,90,PO24000031,41962275LONGKOU,צ.ב קד סוואנה 06+/סילברדו 01-10/האמר H2 קוטר 325,4594.83,מאושרת,
255042,21/10/2024,96,96,PO24000031,41390371LONGKOU,צ.ב קד 14 I10+ קוטר 252,2103.04,מאושרת,
255042,21/10/2024,96,96,PO24000031,41390381LONGKOU,צ.ב קד 08-13 I10/פיקנטו 11+ קוטר 241,1728.77,מאושרת,
255042,21/10/2024,96,96,PO24000031,41391319LONGKOU,צ.ב קד אקסנט 08 I20/+07+/ריו 05-10 קוטר 256,2078.09,מאושרת,
255042,21/10/2024,96,96,PO24000031,41451217LONGKOU,צ.ב קד מזדה 2 עד 14 קוטר 257,2438.10,מאושרת,
255042,21/10/2024,96,96,PO24000031,41641219LONGKOU,צ.ב קד ברלינגו 02-08/פרטנר 1.8 C5/02-08 קוטר 265,2042.44,מאושרת,
255042,21/10/2024,96,96,PO24000031,41680612LONGKOU,צ.ב קד בלנו 16+/סוויפט 19+ קוטר 252,1953.33,מאושרת,
255042,21/10/2024,108,108,PO24000031,41392526LONGKOU,צ.ב קד איוניק 16+/נירו 17+ קוטר 280,2939.35,מאושרת,
255042,21/10/2024,108,108,PO24000031,41490653LONGKOU,צ.ב קד אאוטלנדר קוטר 293,3576.95,מאושרת,
255042,21/10/2024,108,108,PO24000031,41641221LONGKOU,צ.ב קד ברלינגו 08+/פרטנר 308/+08 07+ קוטר 283,3043.62,מאושרת,
255042,21/10/2024,108,108,PO24000031,41781337LONGKOU,צ.ב קד פאסאט 06+/טיגואן/קאדי 04+/סופרב 09+ קוטר 312,3584.97,מאושרת,
255042,21/10/2024,120,120,PO24000031,41551355LONGKOU,צ.ב קד אקו מיקרה 11+ קוטר 259,2766.92,מאושרת,
255042,21/10/2024,120,120,PO24000031,41580109LONGKOU,צ.ב קד פביה עד 16/ אוקטביה 98-04 בנזין/גולף קוטר 256,2561.97,מאושרת,
255042,21/10/2024,120,120,PO24000031,41821279LONGKOU,צ.ב קד פוקוס 04 S40/+06 1.8 + 1.6+ קוטר 278,3462.00,מאושרת,
255042,21/10/2024,120,120,PO24000031,41901967LONGKOU,"צ.ב קד ריו 1.4 בנזין מI20 12 1.0 מ19 280 מ""מ קיה סטוניק מ17",3118.92,מאושרת,
255042,21/10/2024,160,160,PO24000031,41020423LONGKOU,צ.ב אח A3 עד 03/גולף/אוקטביה/פביה קוטר 232,2560.48,מאושרת,
255042,21/10/2024,192,192,PO24000031,41371537LONGKOU,צ.ב קד קורולה 13+/אוריס 14+ קוטר 277,5517.81,מאושרת,
255042,21/10/2024,192,192,PO24000031,41781414LONGKOU,צ.ב קד ארונה/פולו 1.0 17+/איביזה 1.0 17+/סקאלה/קוטר 276,5425.13,מאושרת,
255042,21/10/2024,216,216,PO24000031,41390791LONGKOU,צ.ב קד 12 I30/I35+/וולוסטר/פורטה 13+/סיד 13+ קוטר 280,5910.79,מאושרת,
255042,21/10/2024,216,216,PO24000031,41391714LONGKOU,צ.ב אח טוסון 15+/ספורטאג' 15+ קוטר 302,5806.53,מאושרת,
255042,21/10/2024,216,216,PO24000031,41901306LONGKOU,צ.ב קד פיקנטו 17+ קוטר 255,4972.44,מאושרת,
255042,21/10/2024,216,216,PO24000031,41941408LONGKOU,צ.ב אח מגאן 16+ קוטר 260 עם מיסב,13858.69,מאושרת,
255042,21/10/2024,240,240,PO24000031,41371641LONGKOU,צ.ב אח קורולה 13+/אוריס 08+ קוטר 270,4740.75,מאושרת,
255042,21/10/2024,288,288,PO24000031,41371528LONGKOU,צ.ב קד קורולה 19+ קוטר 282,8201.86,מאושרת,
255042,21/10/2024,288,288,PO24000031,41371531LONGKOU,צ.ב קד קורולה 08+ קוטר 275,7046.97,מאושרת,
255042,21/10/2024,324,324,PO24000031,41391743LONGKOU,צ.ב קד טוסון 15+/ספורטאז 15+/סונטה 18 I30/+15+/קונה/סיד 19+,10418.08,מאושרת,
255042,21/10/2024,324,324,PO24000031,41941417LONGKOU,צ.ב קד מגאן 09+/פלואנס/דסטר/דוקר/מגאן 16+ קוטר 280,8842.13,מאושרת,
255042,21/10/2024,432,432,PO24000031,41641212LONGKOU,צ.ב קד ברלינגו C4/+17 5008/+17 3008/+19 פיקסו 14+ קוטר 304,16344.92,מאושרת,
255042,21/10/2024,592,592,PO24000031,41491501ORG,צ.ב קד ספייס סטאר 13+/אטראג' 14+ קוטר 251,11100.38,מאושרת,
255042,21/10/2024,624,624,PO24000031,41681600LONGKOU,צ.ב קד קרוסאובר/ויטרה 11 SX4/1.6 +15+ קוטר 280,14805.06,מאושרת,
255047,14/08/2024,2,2,PO24000006,46550104GSP,ציריה שמאל NV200 דיזל 1.5 15+,239.18,סגורה,
255047,14/08/2024,2,2,PO24000006,46580185GSP,ציריה ימין אוקטביה 05+/גולף 04+ דיזל/קאדי 04+ דיזל,285.51,סגורה,
255047,14/08/2024,2,2,PO24000006,46621002GSP,ציריה B9 טרייבקה,281.84,סגורה,
255047,14/08/2024,2,2,PO24000006,46680512GSP,ציריה ימין אלטו 1.0 09+ גיר רגיל,234.17,סגורה,
255047,14/08/2024,4,4,PO24000006,50020333GSP,תושבת מנוע ימין 14 A1+/איביזה 15+/פביה 14+/פולו 14+,222.72,סגורה,
255047,14/08/2024,4,4,PO24000006,50371648GSP,תושבת מנוע שמאל קמרי 07+ 2.4,241.73,סגורה,
255047,14/08/2024,4,4,PO24000006,50451167GSP,תושבת מנוע ימין מזדה 2 07-13 עם זרוע,248.91,סגורה,
255047,14/08/2024,4,4,PO24000006,50451226GSP,תושבת מנוע ימין מזדה 3 09-12,230.95,סגורה,
255047,14/08/2024,10,10,PO24000006,46140445GSP,ציריה אח שמאל ב.מ.וו E30,1140.93,סגורה,
255047,14/08/2024,10,10,PO24000006,46140459GSP,ציריה אח ימין ב.מ.וו E30,1096.78,סגורה,
255047,14/08/2024,10,10,PO24000006,46451515GSP,ציריה ימין מזדה 17 CX5/+18 6+,1638.62,סגורה,
255047,14/08/2024,10,10,PO24000006,46491616GSP,ציריה ימין פג'רו 07+,1345.99,סגורה,
255047,14/08/2024,10,10,PO24000006,46552928GSP,ציריה ימין סנטרה לפי שילדה לא למכירה,999.86,סגורה,
255047,14/08/2024,10,10,PO24000006,46552929GSP,ציריה שמאל סנטרה לפי שילדה לא למכירה,984.89,סגורה,
255047,14/08/2024,10,10,PO24000006,48371883GSP,נאבה קד ראב 4 19+,807.89,סגורה,
255047,14/08/2024,10,10,PO24000006,48820202GSP,נאבה אח אדג' 4X4 +16,782.07,סגורה,
255047,14/08/2024,10,10,PO24000006,50020447GSP,תושבת ימין אטקה מ-18 לאון מ-21 קארוק מ-19 אוקטביה מ-19,547.08,סגורה,
255047,14/08/2024,10,10,PO24000006,50040553GSP,תושבת מנוע אח ויוארו 06+/טראפיק 14+,344.26,סגורה,
255047,14/08/2024,10,10,PO24000006,50140331GSP,תושבת מנוע שמאל סדרה 1 19+/סדרה X2/+14 X1/+14 2/מיני קופר,602.08,סגורה,
255047,14/08/2024,10,10,PO24000006,50220557GSP,תושבת שמאל אח ריינג'רובר/דיסקברי/דיפנדר/XC60/S80/S60,465.87,סגורה,
255047,14/08/2024,10,10,PO24000006,50320912GSP,תושבת מנוע שמאל 10 V70/+10 XC60/+10 S80/+10 S60+,1009.21,סגורה,
255047,14/08/2024,10,10,PO24000006,50580454GSP,תושבת אח סיאט מי/סיטי גו,331.91,סגורה,
255047,14/08/2024,20,20,PO24000006,46310998GSP,ציריה ימין סיוויק 12+ 1.8 (5 דלתות),1927.13,סגורה,
255047,14/08/2024,20,20,PO24000006,46310999GSP,ציריה שמאל סיוויק 12+ 1.8 (5 דלתות),1915.15,סגורה,
255047,14/08/2024,20,20,PO24000006,46371699GSP,ציריה שמאל קמרי 3.5 07-11,2384.40,סגורה,
255047,14/08/2024,20,20,PO24000006,46490333GSP,ציריה שמאל אווטלנדר 13 ASX/+12+,2922.50,סגורה,
255047,14/08/2024,20,20,PO24000006,46490334GSP,ציריה ימין אווטלנדר 13 ASX/+12+,3350.58,סגורה,
255047,14/08/2024,20,20,PO24000006,50491515GSP,תושבת מנוע ימין ספייס סטאר/אטראז',1085.92,סגורה,
255047,14/08/2024,20,20,PO24000006,50551914GSP,תושבת מנוע אח קשקאי 14+/אקסטרייל 14+/קדג'אר 15+,707.23,סגורה,
255047,14/08/2024,20,20,PO24000006,51391787GSP,כרית בולם אח טוסון/ספורטאז מ16,475.23,סגורה,
255047,14/08/2024,20,20,PO24000006,61641212GSP,הגה כח ברליגנו 08+,7213.07,סגורה,
255047,14/08/2024,24,24,PO24000006,50641235GSP,תושבת מנוע ימין ברלינגו 08+ בלי תפס,1732.39,סגורה,
255047,14/08/2024,28,28,PO24000006,50371581GSP,תושבת מנוע קד קורולה 08+,524.92,סגורה,
255047,14/08/2024,30,30,PO24000006,47020303GSP,קארדן 18 Q2/+15 A3/+15 A1+,1412.23,סגורה,
255047,14/08/2024,30,30,PO24000006,47782222GSP,קארדן T5/T6 לפי שילדה,1242.71,סגורה,
255047,14/08/2024,30,30,PO24000006,50451055GSP,תושבת מנוע קד לנטיס 99+ גשר קדמי,487.20,סגורה,
255047,14/08/2024,30,30,PO24000006,51551979GSP,כרית בולם קשקאי ימין,642.12,סגורה,
255047,14/08/2024,32,32,PO24000006,50310923GSP,תושבת מנוע שמאל סיוויק נפח 1.8 06-10,1696.77,סגורה,
255047,14/08/2024,32,32,PO24000006,50310948GSP,תושבת מנוע אח סיוויק 17+,1120.80,סגורה,
255047,14/08/2024,32,32,PO24000006,50371583GSP,תושבת גיר שמאל קורולה 08-12,725.64,סגורה,
255047,14/08/2024,32,32,PO24000006,50680808GSP,תושבת מנוע שמאל גרנד ויטרה 09+,1624.92,סגורה,
255047,14/08/2024,36,36,PO24000006,50371650GSP,תושבת מנוע על ימין קמרי 07+ 2.4 משקפיים,1007.64,סגורה,
255047,14/08/2024,36,36,PO24000006,51961313GSP,כרית בולם טראוורס 09-17 + מיסב,1453.54,סגורה,
255047,14/08/2024,40,40,PO24000006,46580159GSP,ציריה ימין אוקטביה מ-19 נפח 1.5 לאון מ-T-ROC 20 מ-19 1.5,6370.38,סגורה,
255047,14/08/2024,40,40,PO24000006,50551911GSP,תושבת מנוע שמאל קשקאי 14+,770.85,סגורה,
255047,14/08/2024,40,40,PO24000006,51551918GSP,כרית בולם קשקאי 14+/גרנד קופה 17+/קדג'אר 15+ מיסב,1166.00,סגורה,
255047,14/08/2024,50,50,PO24000006,46680707GSP,ציריה שמאל ג'ימיני 98+,2885.08,סגורה,
255047,14/08/2024,50,50,PO24000006,46680708GSP,ציריה ימין ג'ימיני 98+,3218.12,סגורה,
255047,14/08/2024,50,50,PO24000006,46781416GSP,ציריה ימין פולו 1.0 15+/פביה 17+/רפיד 18+/איביזה 16+,6892.76,סגורה,
255047,14/08/2024,50,50,PO24000006,46781417GSP,ציריה שמאל פולו 1.0 15+/פביה 17+/רפיד 18+/איביזה 16+,6541.01,סגורה,
255047,14/08/2024,50,50,PO24000006,47820200GSP,פעמון אדג' 15+,2673.65,סגורה,
255047,14/08/2024,50,50,PO24000006,50551919GSP,תושבת מנוע אח קשקאי 13+/אקסטרייל 14+/קדג'אר 17+,1575.38,סגורה,
255047,14/08/2024,50,50,PO24000006,50680799GSP,תושבת מנוע גימיני R+L,793.30,סגורה,
255047,14/08/2024,50,50,PO24000006,51580183GSP,כרית בולם אוקטביה עד 04/גולף עד 04/בורה 99+/טולדו,359.23,סגורה,
255047,14/08/2024,96,96,PO24000006,50451273GSP,תושבת גיר שמאל מזדה 3 עד 08/פוקוס 05+ פלטה,2812.78,סגורה,
255047,14/08/2024,100,100,PO24000006,50451277GSP,תושבת מנוע אח מזדה 3 עד 08/פוקוס 05+,1537.96,סגורה,
255047,14/08/2024,100,100,PO24000006,50451279GSP,תושבת מנוע ימין מזדה 3 2.0 עד 12/מזדה 5,5264.99,סגורה,
255047,14/08/2024,100,100,PO24000006,50451281GSP,תושבת גיר שמאל מזדה 3 09+ 2 חורים,3420.18,סגורה,
255047,07/10/2024,10,10,PO24000026,50141568GSP,תושבת מנוע תח' X1/X2/סדרה 1/2/ מיני קופר מ16,425.42,סגורה,עומד לבוא
255047,07/10/2024,10,10,PO24000026,50141774GSP,תושבת מנוע ימין סדרה 17 X2/+15 X1/+15 2+/מיני קופר,879.13,סגורה,עומד לבוא
255047,07/10/2024,10,10,PO24000026,50371668GSP,תושבת אח קאמרי מRX350/07,345.02,סגורה,עומד לבוא
255047,07/10/2024,20,20,PO24000026,50490339GSP,תושבת אח' אאוטלנדר מ07/לנסר מASX/08,537.45,סגורה,עומד לבוא
255047,07/10/2024,20,20,PO24000026,68240101GSP,הגה דאסטר 10-18,8151.18,סגורה,עומד לבוא
255047,07/10/2024,30,30,PO24000026,47021212GSP,קארדן Q7/קאיין/אמארוק/טוארג,1284.09,סגורה,עומד לבוא
255047,07/10/2024,30,30,PO24000026,51551977GSP,כרית בולם קשקאי שמאל,638.69,סגורה,עומד לבוא
255047,07/10/2024,30,30,PO24000026,68391010GSP,הגה מכני 10 IX35+ פיניון עבה לפי שילדה,4576.94,סגורה,עומד לבוא
255047,07/10/2024,30,30,PO24000026,68580505GSP,הגה מכני פביה 21+/קאמיק/סקאלה/פולו מ-T-CROSS 17/ארונה,6968.70,סגורה,עומד לבוא
255047,07/10/2024,30,30,PO24000026,68901919GSP,הגה מכני נירו 16+/איוניק 16+,6592.40,סגורה,עומד לבוא
255047,07/10/2024,30,30,PO24000026,71030163GSP,משולש על ימין איפון 4X4,1698.34,סגורה,עומד לבוא
255047,07/10/2024,30,30,PO24000026,71030171GSP,משולש על שמאל איפון 4X4,1698.34,סגורה,עומד לבוא
255047,07/10/2024,40,40,PO24000026,61370808GSP,הגה כח ויגו 15 4X4+,14846.31,סגורה,עומד לבוא
255047,07/10/2024,49,49,PO24000026,59390414GSP,בולם קד ימין I20 עד 12,3397.70,סגורה,עומד לבוא
255047,07/10/2024,49,49,PO24000026,59390417GSP,בולם קד שמאל I20 עד 12,3397.70,סגורה,עומד לבוא
255047,07/10/2024,50,50,PO24000026,59260533GSP,בולם אח סיריון 06+/מטריה 07+,1447.85,סגורה,עומד לבוא
255047,07/10/2024,50,50,PO24000026,59372413GSP,בולם אח ורסו 09-18,1784.69,סגורה,עומד לבוא
255047,07/10/2024,50,50,PO24000026,59390420GSP,בולם אח I20 עד 14,1248.73,סגורה,עומד לבוא
255047,07/10/2024,50,50,PO24000026,59390663GSP,בולם קד שמאל I30 עד 11,2972.01,סגורה,עומד לבוא
255047,07/10/2024,50,50,PO24000026,59390665GSP,בולם קד ימין I30 עד 11,2972.01,סגורה,עומד לבוא
255047,07/10/2024,50,50,PO24000026,59390667GSP,בולם אח I30 עד 11/סיד 07+,1833.08,סגורה,עומד לבוא
255047,07/10/2024,50,50,PO24000026,59390773GSP,בולם קד שמאל I35 עד 16,2849.19,סגורה,עומד לבוא
255047,07/10/2024,50,50,PO24000026,59390775GSP,בולם קד ימין I35 עד 16,2849.19,סגורה,עומד לבוא
255047,07/10/2024,50,50,PO24000026,59451285GSP,בולם אח מזדה 3 עד 08/מזדה 5,1529.74,סגורה,עומד לבוא
255047,07/10/2024,50,50,PO24000026,59490821GSP,בולם קד האנטר 07-15,1970.79,סגורה,עומד לבוא
255047,07/10/2024,50,50,PO24000026,59551202GSP,בולם קד שמאל מיקרה 11-19/נוט 15+/אלמרה 15-17,2231.33,סגורה,עומד לבוא
255047,07/10/2024,50,50,PO24000026,61030204GSP,הגה כח דימקס 4X4 עד 11,17828.38,סגורה,עומד לבוא
255047,07/10/2024,50,50,PO24000026,68451111GSP,הגה מכני מזדה 2 07-14,8428.46,סגורה,עומד לבוא
255047,07/10/2024,50,50,PO24000026,68681313GSP,הגה מכני סוופיט 11+,10609.56,סגורה,עומד לבוא
255047,07/10/2024,54,54,PO24000026,61480804GSP,הגה כח מרצדס ספרינטר 07-18/קראפטר 06-18,29685.92,סגורה,עומד לבוא
255047,07/10/2024,80,80,PO24000026,68901313GSP,הגה מכני פיקנטו 17+,13914.32,סגורה,עומד לבוא
255047,07/10/2024,100,100,PO24000026,68551991GSP,הגה מכני קשקאי 14+/קדג'אר 16+,21583.87,סגורה,עומד לבוא
255047,07/10/2024,100,100,PO24000026,75030101GSP,ז.עזר איפון/טרופר/אופל פרונטרה 4X4 4X2,2549.57,סגורה,עומד לבוא
255047,07/10/2024,100,100,PO24000026,90942020GSP,מיכל עיבוי קפצ'ור/קליאו 12+/לוגאן 14+,2147.59,סגורה,עומד לבוא
255047,07/10/2024,110,110,PO24000026,61030200GSP,הגה כח דימקס 4X4 +12,41646.20,סגורה,עומד לבוא
255047,07/10/2024,200,200,PO24000026,51451271GSP,כרית בולם מזדה 3 עד 12/מזדה 5 ללא מיסב,2679.84,סגורה,עומד לבוא
255047,08/10/2024,1,1,PO24000027,68451158GSP,הגה מכני מזדה  2 מ15,215.87,מאושרת,
255047,08/10/2024,6,6,PO24000027,46041405GSP,ציריה שמאל מוקה 13+/טרקס 13+,738.96,מאושרת,
255047,08/10/2024,6,6,PO24000027,46200101GSP,ציריה ימין גרנד שירוקי 13+,979.92,מאושרת,
255047,08/10/2024,6,6,PO24000027,46200102GSP,ציריה שמאל גרנד שירוקי 13+,821.14,מאושרת,
255047,08/10/2024,6,6,PO24000027,46220101GSP,ציריה ימין ריינג' רובר איווק 15+,1083.99,מאושרת,
255047,08/10/2024,6,6,PO24000027,46220102GSP,ציריה שמאל ריינג' רובר איווק 15+,796.80,מאושרת,
255047,08/10/2024,6,6,PO24000027,46310959GSP,ציריה ימין סיוויק 06-12 5 דלתות,615.24,מאושרת,
255047,08/10/2024,6,6,PO24000027,46370909GSP,ציריה שמאל יאריס 1.5 19+,587.55,מאושרת,
255047,08/10/2024,6,6,PO24000027,46370915GSP,ציריה ימין יאריס  1.5 19+,641.37,מאושרת,
255047,08/10/2024,6,6,PO24000027,46390512GSP,ציריה ימין 11-13 I25,650.97,מאושרת,
255047,08/10/2024,6,6,PO24000027,46390513GSP,ציריה שמאל 11-13 I25,591.79,מאושרת,
255047,08/10/2024,6,6,PO24000027,46391356GSP,ציריה שמאל אקסנט מ18 נפח 1.4,552.27,מאושרת,
255047,08/10/2024,6,6,PO24000027,46391379GSP,ציריה ימין אקסנט מ18 נפח 1.4,615.46,מאושרת,
255047,08/10/2024,6,6,PO24000027,46391756GSP,ציריה ימין טוסון בנזין + דיזל עד 10/ספורטאג עד 10,662.59,מאושרת,
255047,08/10/2024,6,6,PO24000027,46391757GSP,ציריה שמאל טוסון עד 10 בנזין/ספורטאג עד 10,686.48,מאושרת,
