משפחה,תאור משפחה,שעות עבודה,מק'ט,תאור מוצר
1029010,נוזל בלמים,,DOT 4,נוזל בלמים BOSCH דוט 0.5L DOT4 4
1029011,תוספים,,8225857,תוסף 325ML CHAMPION מונע נזילות במנוע
1029011,תוספים,,8225956,תוסף 325ML CHAMPION ניקוי / מנקה רדיאטור
1029011,תוספים,,AB404,סותם נזילות ברדיאטור 20 גרם
1029011,תוספים,,AB500,"תוסף משפר בוכנות שמן מפחית חיכוך מאריך חיי המנוע 443 מ""ל"
1029011,תוספים,,AB505,"תוסף ניקוי רדיאטור 24 יח 354 מ""ל"
1029011,תוספים,,AC999,"תוסף גיר אוטמט משפר תזוזה איטית ורועשת 354 מ""ל"
1029011,תוספים,,BG208,מסיר פיח K44
1029011,תוספים,,BG210,תכשיר ניקוי מזרקים
1029011,תוספים,,DI502,"תוסף ניקוי מזרקי דיזל 354 מ""ל"
1029011,תוספים,,DS900,"תוסף ניקוי מערכת דלק מנוע דיזל 473 מ""ל"
1029011,תוספים,,DT508,"תוסף משפר ביצועי דלק מנוע דיזל 354 מ""ל"
1029011,תוספים,,EC600,"תוסף לנוזל קירור אדום מרוכז 443 מ""ל"
1029011,תוספים,,EC833,"תוסף מנקה ומשפר מגעים חשמליים משמן לכלוך ואבק 283 מ""ל"
1029011,תוספים,,EO414,תוסף מונע נזילות במנוע
1029011,תוספים,,FS900,"תוסף ניקוי מערכת דלק מנוע בנזין 473 מ""ל"
1029011,תוספים,,GT409,"תוסף גיר וממסרה 207 מ""ל"
1029011,תוספים,,GT507,"תוסף ניקוי משפר דלק מנוע בנזין 12 יחידות 473 מ""ל"
1029011,תוספים,,MF390,"תוסף ניקוי מנוע פלאשינג 443 מ""ל"
1029011,תוספים,,OT511,"תוסף משפר בוכנות שמן פרימיום מספק הגנה 443 מ""ל"
1029011,תוספים,,OT512,"תוסף משפר בוכנות שמן אולטרה פרימיום מספק הגנה 443 מ""ל"
1029011,תוספים,,PS700,"תוסף הגה כוח מפחית בלאי והחלקה 354 מ""ל"
1029011,תוספים,,RP150W53,תוסף מונע עשן (דבש) לאופנועים
1029011,תוספים,,SF650,"תוסף התנעה מהירה מונע בלאי במצבר 2 + 4 בוכנות 325 מ""ל"
1029011,תוספים,,SL624,"תוסף מונע נזילות במהירות במערכת קירור 325 מ""ל"
1029011,תוספים,,SM100,"תוסף שמן מנוע פרימיום 444 מ""ל"
1029011,תוספים,,SS510,"תוסף מונע עשן שומר על המנוע ומשפר ביצועים 354 מ""ל"
1029011,תוספים,,SS822,סופר אוטם 0.24 זכוכית נוזלית מחוזקת אוטמת לצמיתות
1029012,שימון ותחזוקה,,AB80100,"ספריי שימון זז קל לשימון מהיר ושחרור 100 מ""ל"
1029012,שימון ותחזוקה,,AB80210,"ספריי שימון זז קל לשימון מהיר ושחרור 210 מ""ל"
1029012,שימון ותחזוקה,,CL100,ספריי שימון שרשרת אופנוע מונע רעשים וקורזיה 113 גרם
1029014,גריזים,,76999901GSP,שקית גריז 90 גרם!!!
1029014,גריזים,,8220265,גריז 400GR CHAMPION EP2
1029014,גריזים,,8220463,גריז 18KG CHAMPION EP2
1029014,גריזים,,8222870,גריז ליטיום 18KG CHAMPION EPA
1029014,גריזים,,8229954,גריז 18KG CHAMPION GREASE 2
1029014,גריזים,,BG200-R,גריז סינטטי למערכת בלמים וקליפר
1029014,גריזים,,CV503,גריז לציריה 90 גרם
1029014,גריזים,,LG380,תרסיס גריז ליתיום לבן 284 גרם
1029014,גריזים,,LG857,גריז ליטיום צבע שחור מספק הגנה לאורך זמן 454 גרם
1029014,גריזים,,LG920,גריז ליטיום צבע אדום 454 גרם
1029014,גריזים,,LG935,גריז ליטיום צבע כחול מספק הגנה לאורך זמן 454 גרם
1029014,גריזים,,MG800AM,גריז רב שימושי לרכב 397 גרם
1030003,שמפו וניקיון חיצוני,,05100,פוליש אלומיניום משחה MOTHERS 150ML עבור גלגלים וחיפויים
1030003,שמפו וניקיון חיצוני,,05101,פוליש אלומיניום משחה MOTHERS 300ML עבור גלגלים וחיפויים
1030003,שמפו וניקיון חיצוני,,05500,ווקס קורנובה משחה MOTHERS 355ML CaliforniaGold
1030003,שמפו וניקיון חיצוני,,05566,ווקס קרמי נוזלי MOTHERS 473ML HYBRID CERAMIC
1030003,שמפו וניקיון חיצוני,,05600,שמפו מרוכז MOTHERS 473ML CaliforniaGold
1030003,שמפו וניקיון חיצוני,,05610,שמפו קצף מרוכז MOTHERS 3L TRIPLE ACTION
1030003,שמפו וניקיון חיצוני,,05616,שמפו קצף מרוכז MOTHERS 475ML TRIPLE ACTION
1030003,שמפו וניקיון חיצוני,,05644,תרסיס/ספריי ניקוי יבש MOTHERS 710ML CaliforniaGold
1030003,שמפו וניקיון חיצוני,,05648,שמפו מרוכז MOTHERS 1.42L CaliforniaGold
1030003,שמפו וניקיון חיצוני,,05664,שמפו מרוכז MOTHERS 1.9L CaliforniaGold
1030003,שמפו וניקיון חיצוני,,05668,שמפו מרוכז מחוזק  MOTHERS 1.42L ULTIMATE HYBRID
1030003,שמפו וניקיון חיצוני,,05674,שמפו מרוכז+ווקס MOTHERS 1.9L
1030003,שמפו וניקיון חיצוני,,05676,שמפו מרוכז+ווקס MOTHERS 473ML
1030003,שמפו וניקיון חיצוני,,05701,ווקס קורנובה נוזלי MOTHERS 473ML CaliforniaGold
1030003,שמפו וניקיון חיצוני,,05764,תרסיס/ספריי חיצוני קרמי MOTHERS 710ML HYBRID CERAMIC
1030003,שמפו וניקיון חיצוני,,05924,מנקה ומחדש צמיגים וגאנטים MOTHERS 710ML
1030003,שמפו וניקיון חיצוני,,06024,מנקה ומחדש גאנטים MOTHERS 710ML
1030003,שמפו וניקיון חיצוני,,06110,תרסיס/ספריי פלסטיק חיצוני MOTHERS 300ML BACK-TO-BLAC
1030003,שמפו וניקיון חיצוני,,06112,מנקה ומחדש פלסטיק חיצוני נוזלי MOTHERS 355ML BACK-TO-BLAC
1030003,שמפו וניקיון חיצוני,,06624,תרסיס/ספריי מנקה שמשות MOTHERS 710ML RE|VISION
1030003,שמפו וניקיון חיצוני,,06924,תרסיס/ספריי הברקת צמיגים MOTHERS 710ML BACK-TO-BLACK
1030003,שמפו וניקיון חיצוני,,07100,פוליש לרכב נוזלי MOTHERS 475ML
1030003,שמפו וניקיון חיצוני,,07242,קיט פלסטלינה 3 CaliforniaGold פלסטלינה+473ML+מטלית MOTHERS
1030003,שמפו וניקיון חיצוני,,07251,ערכת חידוש לפנסי הרכב MOTHERS
1030003,שמפו וניקיון חיצוני,,07260,ערכת ציפוי קרמי בשלב 710ML ULTIMATE HYBRID 1+מטלית MOTHERS
1030003,שמפו וניקיון חיצוני,,08100,קלינר-גלייז MOTHERS 473ML CaliforniaGold Micro
1030003,שמפו וניקיון חיצוני,,08808,פוליש מבריק ומנקה פנסים MOTHERS 235ML
1030003,שמפו וניקיון חיצוני,,09324,תרסיס/ספריי ניקוי צמיגים MOTHERS 710ML BACK-TO-BLACK
1030003,שמפו וניקיון חיצוני,,15724,תרסיס/ספריי ווקס בן רגע MOTHERS 710ML SPEED
1030003,שמפו וניקיון חיצוני,,BX999,"ספריי מגן ומחדש צמיגים 680 מ""ל"
1030003,שמפו וניקיון חיצוני,,HR237,"פוליש פנסים משחזר בהירות אופטית 12 יחידות 237 מ""ל"
1030003,שמפו וניקיון חיצוני,,P49-ROYAL-GL-BLU,"חומר פחחים כחול גלון 3.31 ק""ג"
1030003,שמפו וניקיון חיצוני,,P49-ROYAL-QT-RED,חומר פחחים אדום פחית 827 גרם
1030003,שמפו וניקיון חיצוני,,PC310,"פוליש עדין 12 יחידות 295 מ""ל"
1030003,שמפו וניקיון חיצוני,,PW400,סופר ווקס מנקה ומחזק 12 יחידות 230 גרם
1030003,שמפו וניקיון חיצוני,,RC295,"פוליש לניקוי והגנה מפני חמצון 12 יחידות 295 מ""ל"
1030003,שמפו וניקיון חיצוני,,RR378,מסיר חלודה עמוקה כל סוגי הפלדה והברזל
1030003,שמפו וניקיון חיצוני,,TS100,"ספריי מבריק מחדש צמיגים 400 מ""ל"
1030003,שמפו וניקיון חיצוני,,WC160,"ספריי גלגל מגנזיום/ג'אנטים ממיס במהירות 946 מ""ל"
1030003,שמפו וניקיון חיצוני,,WD473,"ספריי ווקס רסס נגב מספק ברק והגנה 473 מ""ל"
1030004,ניקיון ותחזוקת פנים,,05316,תרסיס/ספריי מגן ומבריק לפלסטיק וגומי MOTHERS 355ML
1030004,ניקיון ותחזוקת פנים,,05424,תרסיס/ספריי מנקה ריפודים ושטיחים MOTHERS 710ML
1030004,ניקיון ותחזוקת פנים,,06312,קרם טיפוח עור MOTHERS 355ML
1030004,ניקיון ותחזוקת פנים,,06412,תרסיס/ספריי לניקוי עור MOTHERS 355ML
1030004,ניקיון ותחזוקת פנים,,06512,תרסיס/ספריי לניקוי וטיפוח עור MOTHERS 355ML
1030004,ניקיון ותחזוקת פנים,,06524,תרסיס/ספריי דיטיילר פנימי MOTHERS 710ML  VLR
1030004,ניקיון ותחזוקת פנים,,06810,רימון מחדש מערכות מיזוג אוויר MOTHERS 60ML ללא ריח
1030004,ניקיון ותחזוקת פנים,,06811,רימון מחדש מערכות מיזוג אוויר MOTHERS 60ML בריח רכב חדש
1030004,ניקיון ותחזוקת פנים,,08264,תרסיס/ספריי דיטיילר פנימי קרמי MOTHERS 710ML HYBRID CERAMIC
1030004,ניקיון ותחזוקת פנים,,18324,תרסיס/ספריי דיטיילר פנימי בן רגע MOTHERS 710ML SPEED
1030004,ניקיון ותחזוקת פנים,,18924,תרסיס/ספריי ניקוי רב שימושי בן רגע MOTHERS 710ML SPEED
1030004,ניקיון ותחזוקת פנים,,6935347330953,תרסיס/ספריי סקאיי
1030004,ניקיון ותחזוקת פנים,,7290006232201,"תרסיס/ספריי לניקוי ריפודים 650 מ""ל"
1030004,ניקיון ותחזוקת פנים,,DP633CL,"ספריי סקאי בריח קלאסי מבריק ומחדש משטחים 220 מ""ל"
1030004,ניקיון ותחזוקת פנים,,DP633LE,"ספריי סקאי בריח לימון מבריק ומחדש משטחים 220 מ""ל"
1030004,ניקיון ותחזוקת פנים,,DP633NC,"ספריי סקאי בריח רכב חדש מבריק ומחדש משטחים 220 מ""ל"
1030004,ניקיון ותחזוקת פנים,,DP633ST,"ספריי סקאי בריח תות מבריק ומחדש משטחים 220 מ""ל"
1030004,ניקיון ותחזוקת פנים,,DP633VA,"ספריי סקאי בריח וניל מבריק ומחדש משטחים 220 מ""ל"
1030004,ניקיון ותחזוקת פנים,,LC472,"ספריי לניקוי והברקת העור 472 מ""ל"
1030004,ניקיון ותחזוקת פנים,,LC536,"ספריי קונדישינר והברקת העור 472 מ""ל"
1030004,ניקיון ותחזוקת פנים,,LC750,"תכשיר מנקה ומגן עור 240 מ""ל"
1030004,ניקיון ותחזוקת פנים,,PA312,"ספריי סקאי בריח לימון 120 מ""ל"
1030004,ניקיון ותחזוקת פנים,,PA512,"ספריי סקאי בריח לימון 296 מ""ל"
1030006,ספריים ותרסיסים,,6935347330913,תרסיס/ספריי תיקון פנצ'ר
1030006,ספריים ותרסיסים,,BC500,ספריי משתיק רעש בברקס
1030006,ספריים ותרסיסים,,BC575,ספריי מנקה טרמינל סוללה מקציף ומאריך סוללה 142 גרם
1030006,ספריים ותרסיסים,,BC780,"ספריי ניקוי בלמים 500 מ""ל"
1030006,ספריים ותרסיסים,,BD100,ספריי מגן ומחדש רצועות עשויות גומי עור ובד 170 גרם
1030006,ספריים ותרסיסים,,BP675,ספריי מגן טרמינל סוללה 142 גרם
1030006,ספריים ותרסיסים,,BT422,"ספריי מוריד וממיס שאריות חרקים חזק 355 מ""ל"
1030006,ספריים ותרסיסים,,CC200,ספריי ניקוי קרבורטור ממיס ומנקה משקעים 283 גרם
1030006,ספריים ותרסיסים,,CC650,ספריי קרבורטור
1030006,ספריים ותרסיסים,,CP555 BLK,ספריי צבע קרמי שחור לקליפר 312 גרם
1030006,ספריים ותרסיסים,,CP555BLK,ספריי צבע קרמי שחור לקליפר 312 גרם
1030006,ספריים ותרסיסים,,CP555RED,ספריי צבע קרמי אדום לקליפר 312 גרם
1030006,ספריים ותרסיסים,,CP555SIL,ספריי צבע קרמי כסוף לקליפר 312 גרם
1030006,ספריים ותרסיסים,,DG200,ספריי ניקוי מנוע לניקוי לכלוך קשה להסרה DEAVY DUTY
1030006,ספריים ותרסיסים,,DG300,ספריי מנקה/שטיפת מנוע 510 גרם
1030006,ספריים ותרסיסים,,DG400,ספריי מנקה/מסיר שומנים חזק נוסחה חזקה 454 גרם
1030006,ספריים ותרסיסים,,ER400,ערכה לתיקון מערכת פליטה (אגזוז)
1030006,ספריים ותרסיסים,,GR600,"ספריי מסיר אטמים 400 מ""ל"
1030006,ספריים ותרסיסים,,PD320,"ספריי מסיר שומנים קשים 946 מ""ל"
1030006,ספריים ותרסיסים,,QF25,ספריי לתיקון פנצ'רים/תקרים בגלגל/צמיגים 340 גרם
1030006,ספריים ותרסיסים,,QF35,ספריי לתיקון פנצ'רים/תקרים בגלגל/צמיגים 425 גרם
1030006,ספריים ותרסיסים,,RC1000,"ספריי מנקה חלודה אוטם ומפסיק חלודה 282 מ""ל"
1030006,ספריים ותרסיסים,,SP028,ספריי צבע ברונזה
1030006,ספריים ותרסיסים,,SP030,ספריי צבע זהב
1030006,ספריים ותרסיסים,,SP065,ספריי צבע כתום
1030006,ספריים ותרסיסים,,SP067,ספריי צבע חום כהה
1030006,ספריים ותרסיסים,,SP073,ספריי צבע אדום
1030006,ספריים ותרסיסים,,SP317,ספריי צבע כרום פרימיום
1030006,ספריים ותרסיסים,,SPD200BL,ספריי צבע דקורטיב סדוק שחור
1030006,ספריים ותרסיסים,,SPD200RB,ספריי צבע דקורטיב סדוק אדום
1030006,ספריים ותרסיסים,,SPD300CS,ספריי צבע דקורטיב דמוי אבן שקוף
1030006,ספריים ותרסיסים,,SPH201,ספריי צבע לחום גבוה אלומיניום 312 גרם
1030006,ספריים ותרסיסים,,SPP011,ספריי צבע לפלסטיק שחור מבריק
1030006,ספריים ותרסיסים,,SPP049,ספריי צבע לפלסטיק ירוק
1030006,ספריים ותרסיסים,,SR200,"ספריי מסיר דבק ומדבקות 400 מ""ל"
1048686,ארגזי כלים,,HAP35007-1,ארגז כלים JTC ISRAEL מגירות 7 מגירות
1048686,ארגזי כלים,,HAP35007-2,ארגז כלים 7 מגירות 244 כלי עבודה + ספוג
1048686,ארגזי כלים,,HAP35007-6,ארגז כלים 7 מגירות אדום
1048686,ארגזי כלים,,HAP350075,ארגז כלים JTC ISRAEL מגירות עם 310 כלים 6 מגירות מלאות
1048686,ארגזי כלים,,I4115S,סט 115 כלי עבודה מובדד לרכב EV חשמלי/הייברדי JTC
1048686,ארגזי כלים,,JTC 91609,סט מושלם לעבודה במתח גבוה EV/חשמלי כולל ארון תצוגה
1048686,ארגזי כלים,,JTC 92574,ארון תצוגה לכלי עבודה לרכב חשמלי EV - מושלם
1048686,ארגזי כלים,,JTC-34248,שפיץ פלייר מבודד זווית
1048686,ארגזי כלים,,JTC-3931-344,ארגז כלים 7 מגירות כולל
1048686,ארגזי כלים,,JTC-I004,"סט מבודד הייברדי בוקסות 1/2 14-24 מ""מ כולל מפתח ברגים"
1048686,ארגזי כלים,,JTC-I1044,סט 44 כלי עבודה מבודד לרכב הייברדי/חשמלי
1048686,ארגזי כלים,,JTC-K128Z,סט מקדחים 8 יח
1048686,ארגזי כלים,,JTC-K7084,סט מברגי דפיקה 8 יח HD
1048686,ארגזי כלים,,JTC-UF0158,כלי עבודה מכונאי סט מושלם 158 כלים JTC
1048686,ארגזי כלים,,wwwwwwwww,'''''''''''''''
1048687,ראצ'טים ובוקסות,,JTC 1528,סט בדיקת לחץ מים 19 יח פקק רדיאטור
1048687,ראצ'טים ובוקסות,,JTC 5302,סט בוקוסות 38 יח 1/4 כולל רצ'אט
1048687,ראצ'טים ובוקסות,,JTC H247M,סט בוקוסות 47 יח 1/4 כולל ביטים + ידית ראצ'ט
1048687,ראצ'טים ובוקסות,,JTC K3411,סט בוקסות 41 יח 3/8 כוכב/משושה/גבוה מידות שונות
1048687,ראצ'טים ובוקסות,,JTC-3801,רצא'ט H.D 1/2 ארוך פנאומטי
1048687,ראצ'טים ובוקסות,,JTC-3901,"סט בוקסות כוכב דגם 4-18 E מ""מ"
1048687,ראצ'טים ובוקסות,,JTC-5022B,"רצא'ט 1/4 150 מ""מ אורך 72T"
1048687,ראצ'טים ובוקסות,,JTC-5023B,"רצא'ט 3/8 200 מ""מ אורך 72T"
1048687,ראצ'טים ובוקסות,,JTC-5024B,"רצא'ט 1/2 257 מ""מ אורך"
1048687,ראצ'טים ובוקסות,,JTC-5332,"רצא'ט 1/4 180 מ""מ אורך"
1048687,ראצ'טים ובוקסות,,JTC-5333,"רצא'ט 3/8 240 מ""מ אורך"
1048687,ראצ'טים ובוקסות,,JTC-5334,"רצא'ט 1/2 150 מ""מ אורך"
1048687,ראצ'טים ובוקסות,,JTC-5364,סט ביטים 33 יח
1048687,ראצ'טים ובוקסות,,JTC-5610,סט ביטים 55 יח כולל ידית כוח
1048687,ראצ'טים ובוקסות,,JTC-5718,רצא'ט 3/8 מיני פנאומטי
1048687,ראצ'טים ובוקסות,,JTC-6686,"רצא'ט 1/2 531 מ""מ NM 40-210"
1048687,ראצ'טים ובוקסות,,JTC-H223B,סט בוקוסות 23 יח כולל רצ'אט
1048687,ראצ'טים ובוקסות,,JTC-H308T,"סט בוקסה 8 יח בוקסה 15-50 מ""מ T"
1048687,ראצ'טים ובוקסות,,JTC-H409EL,סט בוקסות 9 יח 1/2 10-24 ארוך דגם E
1048687,ראצ'טים ובוקסות,,JTC-H410M,סט בוקסות 10 יח 1/2 10-24 דגם E
